X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	
415.51	301.13	NaN	125.45	571.88	NaN	717.97	332.83	NaN	719.79	265.55	NaN
415.8	301.39	NaN	125.43	571.57	NaN	718.04	332.93	NaN	719.79	265.55	NaN
415.8	301.1	NaN	125.49	571.83	NaN	717.97	332.83	NaN	719.87	265.43	NaN
415.74	301.31	NaN	125.43	571.79	NaN	717.97	332.83	NaN	719.79	265.55	NaN
415.77	301.42	NaN	125.47	571.91	NaN	717.97	332.83	NaN	719.79	265.55	NaN
415.57	301.5	NaN	125.49	571.8	NaN	717.97	332.83	NaN	719.79	265.55	NaN
415.44	301.08	NaN	125.43	571.55	NaN	717.97	332.83	NaN	719.79	265.55	NaN
415.58	301.21	NaN	125.49	571.8	NaN	717.97	332.83	NaN	719.79	265.55	NaN
415.4	301.23	NaN	125.43	571.79	NaN	717.97	332.83	NaN	719.79	265.55	NaN
415.4	301.23	NaN	125.43	571.79	NaN	717.97	332.83	NaN	719.87	265.43	NaN
415.36	300.87	NaN	125.43	571.79	NaN	717.97	332.83	NaN	719.87	265.43	NaN
415.3	301.89	NaN	125.49	571.83	NaN	717.97	332.83	NaN	719.87	265.43	NaN
415.3	301.89	NaN	125.47	571.91	NaN	717.97	332.83	NaN	719.87	265.43	NaN
415.35	301.89	NaN	125.43	571.79	NaN	717.97	332.83	NaN	719.87	265.43	NaN
415.23	301.21	NaN	125.47	571.91	NaN	717.97	332.83	NaN	719.87	265.43	NaN
415.24	301.22	NaN	125.47	571.91	NaN	717.97	332.83	NaN	719.87	265.43	NaN
415.43	301.75	NaN	125.43	571.79	NaN	717.97	332.83	NaN	719.87	265.43	NaN
415.4	301.38	NaN	125.55	571.85	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.37	301.26	NaN	125.51	571.9	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.43	301.57	NaN	125.45	571.88	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.41	301.2	NaN	125.47	571.91	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.43	301.62	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.37	301.77	NaN	125.51	571.9	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.37	301.77	NaN	125.51	571.9	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.34	301.64	NaN	125.39	571.88	NaN	718.04	332.93	NaN	719.79	265.55	NaN
415.34	301.64	NaN	125.45	571.88	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.35	301.16	NaN	125.45	571.63	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.41	301.2	NaN	125.45	571.63	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.35	301.21	NaN	125.51	571.9	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.35	301.21	NaN	125.45	571.63	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.35	301.21	NaN	125.55	572.02	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.55	301.26	NaN	125.55	572.02	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.55	301.26	NaN	125.55	572.02	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.59	301.09	NaN	125.45	571.63	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.56	301.39	NaN	125.51	571.9	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.56	301.39	NaN	125.49	571.83	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.55	301.26	NaN	125.49	571.83	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.6	301.33	NaN	125.49	571.83	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.55	301.26	NaN	125.43	571.57	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.55	301.26	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.55	301.26	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.5	301.23	NaN	125.33	571.62	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.1	300.45	NaN	125.33	571.62	NaN	718.04	332.93	NaN	719.83	265.34	NaN
414.97	301.24	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.03	301.22	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.03	301.22	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.06	301.35	NaN	125.43	572	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.06	301.35	NaN	125.43	572	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.06	301.35	NaN	125.43	572	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.06	301.35	NaN	125.43	572	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.06	301.35	NaN	125.43	572	NaN	718.04	332.93	NaN	719.83	265.23	NaN
415.03	301.22	NaN	125.43	572	NaN	718.04	332.93	NaN	719.83	265.23	NaN
415.03	301.22	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.23	NaN
414.91	301.3	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.02	301.3	NaN	125.43	572	NaN	718.04	332.93	NaN	719.83	265.34	NaN
414.96	301.29	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.02	301.32	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.34	NaN
415.04	301.24	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.34	NaN
414.98	301.09	NaN	125.43	572	NaN	718.04	332.93	NaN	719.83	265.23	NaN
415.07	301.09	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.23	NaN
415.09	300.93	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.23	NaN
415.09	300.87	NaN	125.43	572	NaN	718.04	332.93	NaN	719.83	265.23	NaN
415.14	300.66	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.23	NaN
415.14	300.66	NaN	125.37	571.74	NaN	718.04	332.93	NaN	719.83	265.23	NaN
415.23	300.46	NaN	125.41	571.7	NaN	718.04	332.93	NaN	719.87	265.32	NaN
415.3	300.48	NaN	125.41	571.7	NaN	717.97	332.83	NaN	719.87	265.32	NaN
415.3	300.48	NaN	125.41	571.7	NaN	717.97	332.83	NaN	719.87	265.32	NaN
415.16	300.03	NaN	125.41	571.7	NaN	718.03	332.93	NaN	719.87	265.32	NaN
415.25	300.17	NaN	125.41	571.7	NaN	718.03	332.93	NaN	719.87	265.32	NaN
415.24	300.05	NaN	125.43	571.64	NaN	718.04	332.93	NaN	719.87	265.43	NaN
415.31	300.03	NaN	125.47	571.9	NaN	718.14	333.03	NaN	719.87	265.43	NaN
415.31	300.03	NaN	125.47	571.9	NaN	718.14	333.03	NaN	719.83	265.34	NaN
415.31	300.03	NaN	125.41	571.63	NaN	718.14	333.03	NaN	719.87	265.43	NaN
415.31	300.03	NaN	125.47	571.9	NaN	718.14	333.03	NaN	719.87	265.43	NaN
415.31	300.14	NaN	125.49	571.83	NaN	718.14	333.03	NaN	719.87	265.43	NaN
415.31	300.14	NaN	125.49	571.83	NaN	718.14	333.03	NaN	719.87	265.43	NaN
415.36	300.36	NaN	125.49	571.66	NaN	718.17	333.03	NaN	719.87	265.43	NaN
415.31	300.14	NaN	125.49	571.66	NaN	718.14	333.03	NaN	719.79	265.55	NaN
415.25	300	NaN	125.49	571.66	NaN	718.14	333.03	NaN	719.79	265.55	NaN
415.31	300.14	NaN	125.43	571.4	NaN	718.14	333.03	NaN	719.79	265.55	NaN
415.31	300.14	NaN	125.49	571.66	NaN	718.14	333.03	NaN	719.79	265.55	NaN
415.36	300.36	NaN	125.33	571.43	NaN	718.04	332.93	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.39	571.68	NaN	718.04	332.93	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.49	571.66	NaN	718.17	333	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.43	571.4	NaN	718.17	333	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.33	571.43	NaN	718.29	333	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.33	571.43	NaN	718.5	332.7	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.37	571.6	NaN	718.68	332.81	NaN	719.79	265.55	NaN
415.25	300	NaN	125.39	571.68	NaN	718.53	332.83	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.38	571.75	NaN	718.76	332.66	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.32	571.71	NaN	718.79	332.31	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.32	571.49	NaN	718.9	332.24	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.28	571.4	NaN	719.09	332.4	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.28	571.4	NaN	719.02	332.05	NaN	719.79	265.55	NaN
415.25	300	NaN	125.27	571.11	NaN	719.02	332.05	NaN	719.79	265.55	NaN
415.25	300	NaN	125.32	571.36	NaN	719.07	332.14	NaN	719.79	265.55	NaN
415.25	300	NaN	125.28	571.16	NaN	718.97	332.03	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.23	571.14	NaN	718.63	331.72	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.23	571.14	NaN	718.63	332.09	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.28	571.4	NaN	718.52	332.09	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.23	571.14	NaN	718.7	331.9	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.37	571.6	NaN	718.54	331.85	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.37	571.6	NaN	718.52	331.85	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	718.48	331.42	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.32	571.36	NaN	718.06	331.03	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.32	571.36	NaN	718	331.42	NaN	719.79	265.55	NaN
415.25	300	NaN	125.37	571.6	NaN	718	331.39	NaN	719.75	265.46	NaN
415.25	300	NaN	125.32	571.36	NaN	718	331.17	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	718.07	331.04	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	718.64	330.86	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.37	571.6	NaN	718.83	331	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.37	571.6	NaN	719.05	330.49	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	719.19	330.21	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	719.33	330.4	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	719.49	330.74	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	719.44	331.39	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	719.66	331.9	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.32	571.36	NaN	720.05	331.76	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.32	571.36	NaN	720.54	331.83	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.18	571.44	NaN	721.03	331.89	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.32	571.36	NaN	721.5	331.85	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	721.73	331.81	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.37	571.6	NaN	722.55	331.55	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.32	571.36	NaN	722.58	331.77	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.32	571.36	NaN	723.61	331.58	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	723.71	331.71	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	724.03	331.88	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.37	571.6	NaN	723.95	331.97	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.18	571.44	NaN	724.38	332.19	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.18	571.44	NaN	724.13	332.41	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.27	571.38	NaN	724	332.61	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.3	571.5	NaN	724.54	332.27	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.2	571.62	NaN	724.93	332.07	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.29	571.56	NaN	725.14	331.97	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.3	571.5	NaN	725.27	331.9	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.3	571.5	NaN	725.3	331.97	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.34	571.8	NaN	725.55	332.06	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.29	571.56	NaN	725.87	332.07	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.32	571.61	NaN	725.77	332.19	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.3	571.67	NaN	725.81	332.1	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.33	571.64	NaN	725.73	332	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.28	571.4	NaN	725.93	331.87	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.33	571.64	NaN	726.3	331.57	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.33	571.64	NaN	726.69	331.34	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.36	571.83	NaN	727.21	331.15	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.32	571.71	NaN	727.65	331.16	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.36	571.83	NaN	728.11	330.93	NaN	719.79	265.55	NaN
415.24	299.89	NaN	125.32	571.63	NaN	728.45	330.42	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.32	571.63	NaN	728.71	329.71	NaN	719.75	265.46	NaN
415.24	299.89	NaN	125.32	571.63	NaN	729.1	329.24	NaN	719.75	265.46	NaN
415.37	300.51	NaN	125.26	571.45	NaN	729.35	328.84	NaN	719.75	265.46	NaN
414.91	301.27	NaN	125.32	571.63	NaN	730.09	327.97	NaN	719.75	265.46	NaN
413.89	301.79	NaN	125.32	571.63	NaN	730.38	327.72	NaN	719.75	265.46	NaN
413.68	300.03	NaN	125.26	571.45	NaN	730.47	327.32	NaN	719.75	265.46	NaN
412.95	299.5	NaN	125.28	571.4	NaN	730.97	326.79	NaN	719.75	265.46	NaN
413.03	299.57	NaN	125.28	571.4	NaN	731.07	326.7	NaN	719.75	265.46	NaN
412.73	301.52	NaN	125.28	571.4	NaN	731.5	326	NaN	719.75	265.46	NaN
412.33	301.4	NaN	125.3	571.58	NaN	731.65	325.81	NaN	719.75	265.46	NaN
411.72	301.26	NaN	125.21	571.47	NaN	731.69	325.66	NaN	719.75	265.46	NaN
411.02	300.57	NaN	125.21	571.47	NaN	731.86	325.48	NaN	719.75	265.46	NaN
410.7	302.07	NaN	125.27	571.53	NaN	731.93	325.24	NaN	719.75	265.46	NaN
410.78	302.22	NaN	125.23	571.41	NaN	732	325	NaN	719.75	265.46	NaN
410.93	302.03	NaN	125.23	571.68	NaN	732	324.5	NaN	719.75	265.46	NaN
410.87	301.7	NaN	125.23	571.68	NaN	731.94	324.34	NaN	719.75	265.46	NaN
410.3	302.07	NaN	125.33	571.64	NaN	731.93	324.03	NaN	719.75	265.46	NaN
410	301.58	NaN	125.33	571.64	NaN	732.03	323.67	NaN	719.75	265.46	NaN
409.56	301.46	NaN	125.32	571.63	NaN	732.03	323.67	NaN	719.76	265.34	NaN
409.4	301.33	NaN	125.32	571.63	NaN	732.1	323.55	NaN	719.76	265.34	NaN
409.06	301.18	NaN	125.36	571.67	NaN	732.1	323.55	NaN	719.75	265.46	NaN
408.73	300.96	NaN	125.41	571.7	NaN	732.14	323.29	NaN	719.75	265.46	NaN
408.67	300.75	NaN	125.41	571.7	NaN	732.07	323.38	NaN	719.75	265.46	NaN
408.5	300.71	NaN	125.41	571.7	NaN	732.11	323.41	NaN	719.75	265.46	NaN
408.33	300.81	NaN	125.41	571.7	NaN	732.14	323.29	NaN	719.75	265.46	NaN
408.22	300.11	NaN	125.37	571.58	NaN	732.14	323.29	NaN	719.75	265.46	NaN
408.11	300.03	NaN	125.41	571.7	NaN	732.14	323.29	NaN	719.75	265.46	NaN
408.11	300.03	NaN	125.41	571.7	NaN	732.14	323.29	NaN	719.75	265.46	NaN
407.92	299.94	NaN	125.36	571.73	NaN	732.14	323.29	NaN	719.75	265.46	NaN
407.89	299.68	NaN	125.41	571.7	NaN	732.26	323.48	NaN	719.75	265.46	NaN
407.79	299.44	NaN	125.41	571.7	NaN	732.29	323.36	NaN	719.75	265.46	NaN
407.8	299.31	NaN	125.36	571.44	NaN	732.22	323.3	NaN	719.75	265.46	NaN
407.74	299.32	NaN	125.36	571.44	NaN	732.03	323.56	NaN	719.75	265.46	NaN
407.81	298.89	NaN	125.41	571.7	NaN	731.96	323.26	NaN	719.75	265.46	NaN
407.76	298.68	NaN	125.36	571.67	NaN	732	323.36	NaN	719.75	265.46	NaN
407.68	298.59	NaN	125.3	571.41	NaN	731.87	323.45	NaN	719.75	265.46	NaN
407.7	298.45	NaN	125.36	571.67	NaN	731.93	323.11	NaN	719.75	265.46	NaN
407.76	298.18	NaN	125.32	571.55	NaN	732.04	323.16	NaN	719.75	265.46	NaN
407.86	297.94	NaN	125.32	571.55	NaN	732.04	323.16	NaN	719.75	265.46	NaN
407.86	297.94	NaN	125.32	571.55	NaN	731.76	323.34	NaN	719.75	265.46	NaN
407.97	297.83	NaN	125.41	571.91	NaN	731.7	323.5	NaN	719.75	265.46	NaN
407.97	297.71	NaN	125.32	571.55	NaN	731.72	323.76	NaN	719.75	265.46	NaN
408.03	297.6	NaN	125.32	571.55	NaN	731.71	323.46	NaN	719.75	265.46	NaN
408.09	297.5	NaN	125.36	571.67	NaN	731.71	323.46	NaN	719.51	265.41	NaN
408.14	297.54	NaN	125.32	571.55	NaN	731.71	323.46	NaN	719.51	265.41	NaN
408.24	297.33	NaN	125.41	571.66	NaN	731.75	323.46	NaN	719.75	265.46	NaN
408.34	297.09	NaN	125.31	571.45	NaN	731.73	323.46	NaN	719.51	265.41	NaN
408.29	296.83	NaN	125.35	571.58	NaN	731.73	323.46	NaN	719.51	265.41	NaN
408.62	296.68	NaN	125.37	571.71	NaN	731.73	323.46	NaN	719.75	265.46	NaN
408.62	296.68	NaN	125.37	571.53	NaN	731.73	323.46	NaN	719.75	265.46	NaN
408.73	296.42	NaN	125.32	571.55	NaN	731.73	323.46	NaN	719.75	265.46	NaN
408.86	296.03	NaN	125.43	571.79	NaN	731.74	323.33	NaN	719.75	265.46	NaN
408.92	295.94	NaN	125.41	571.66	NaN	731.86	323.21	NaN	719.75	265.46	NaN
409.03	295.72	NaN	125.36	571.67	NaN	731.68	323.36	NaN	719.75	265.46	NaN
409.09	295.74	NaN	125.36	571.67	NaN	731.63	323.48	NaN	719.75	265.46	NaN
409.27	295.86	NaN	125.36	571.67	NaN	731.78	323.33	NaN	719.75	265.46	NaN
409.32	295.74	NaN	125.36	571.67	NaN	731.85	323.38	NaN	719.75	265.46	NaN
409.44	295.67	NaN	125.36	571.67	NaN	731.78	323.33	NaN	719.75	265.46	NaN
409.49	295.74	NaN	125.41	571.91	NaN	731.86	323.21	NaN	719.75	265.46	NaN
409.66	295.74	NaN	125.36	571.67	NaN	731.81	323.33	NaN	719.75	265.46	NaN
409.71	295.65	NaN	125.36	571.67	NaN	731.62	323.41	NaN	719.75	265.46	NaN
409.76	295.58	NaN	125.36	571.67	NaN	731.81	323.33	NaN	719.75	265.46	NaN
409.79	295.91	NaN	125.36	571.67	NaN	731.93	322.85	NaN	719.75	265.46	NaN
410.06	295.42	NaN	125.32	571.55	NaN	731.92	322.96	NaN	719.75	265.46	NaN
410.11	295.35	NaN	125.41	571.91	NaN	731.62	323.15	NaN	719.79	265.55	NaN
410.22	295.32	NaN	125.37	571.79	NaN	731.62	323.07	NaN	719.79	265.55	NaN
410.35	295.44	NaN	125.37	571.79	NaN	731.4	323.1	NaN	719.79	265.55	NaN
410.52	295.32	NaN	125.41	571.91	NaN	731.16	323.29	NaN	719.75	265.46	NaN
410.57	295.24	NaN	125.41	571.91	NaN	731.1	323.14	NaN	719.75	265.46	NaN
410.63	295.27	NaN	125.41	571.7	NaN	731.54	322.82	NaN	719.79	265.55	NaN
410.67	295.31	NaN	125.41	571.7	NaN	731.14	323	NaN	719.79	265.55	NaN
410.67	295.45	NaN	125.41	571.7	NaN	731.22	323.04	NaN	719.79	265.55	NaN
410.72	295.34	NaN	125.41	571.7	NaN	731.11	323.3	NaN	719.79	265.55	NaN
411.03	295.11	NaN	125.37	571.58	NaN	730.93	323.52	NaN	719.79	265.55	NaN
411.08	295.14	NaN	125.37	571.58	NaN	731.03	323.34	NaN	719.79	265.55	NaN
411.26	295.19	NaN	125.32	571.55	NaN	731.38	322.93	NaN	719.79	265.55	NaN
411.36	295.17	NaN	125.32	571.55	NaN	731.21	323.11	NaN	719.79	265.55	NaN
411.44	294.91	NaN	125.37	571.53	NaN	731.36	322.93	NaN	719.79	265.55	NaN
411.51	295.1	NaN	125.37	571.53	NaN	731.11	323.11	NaN	719.79	265.55	NaN
411.56	295.14	NaN	125.37	571.53	NaN	731.18	323	NaN	719.79	265.55	NaN
411.56	295.14	NaN	125.37	571.53	NaN	730.88	323.24	NaN	719.79	265.55	NaN
411.62	295.1	NaN	125.37	571.53	NaN	730.92	323.13	NaN	719.79	265.55	NaN
411.62	295.1	NaN	125.37	571.53	NaN	731.04	322.84	NaN	719.79	265.55	NaN
411.65	295.33	NaN	125.37	571.53	NaN	731.11	322.63	NaN	719.79	265.55	NaN
411.69	295.4	NaN	125.37	571.53	NaN	731.11	322.63	NaN	719.79	265.55	NaN
411.77	295.35	NaN	125.43	571.55	NaN	730.79	323.21	NaN	719.79	265.55	NaN
411.83	295.48	NaN	125.43	571.55	NaN	730.47	323.4	NaN	719.79	265.55	NaN
411.89	295.42	NaN	125.37	571.58	NaN	730.56	323.22	NaN	719.79	265.55	NaN
411.98	295.38	NaN	125.49	571.83	NaN	731	323.07	NaN	719.79	265.55	NaN
412.07	295.47	NaN	125.37	571.79	NaN	731.36	323.12	NaN	719.79	265.55	NaN
412.14	295.43	NaN	125.43	571.79	NaN	731.05	323.33	NaN	719.79	265.55	NaN
412.27	295.49	NaN	125.32	571.55	NaN	730.83	323.52	NaN	719.79	265.55	NaN
412.41	295.5	NaN	125.37	571.53	NaN	730.85	323.73	NaN	719.79	265.55	NaN
412.47	295.64	NaN	125.37	571.53	NaN	730.85	323.78	NaN	719.79	265.55	NaN
412.51	295.68	NaN	125.37	571.58	NaN	731.12	323.65	NaN	719.79	265.55	NaN
412.51	295.68	NaN	125.41	571.66	NaN	731.41	323.48	NaN	719.79	265.55	NaN
412.56	295.63	NaN	125.41	571.66	NaN	731.41	323.48	NaN	719.79	265.55	NaN
412.56	295.63	NaN	125.37	571.53	NaN	731.39	323.39	NaN	719.87	265.43	NaN
412.7	295.17	NaN	125.37	571.53	NaN	730.81	323.64	NaN	719.79	265.55	NaN
412.91	295.38	NaN	125.37	571.53	NaN	730.73	323.73	NaN	719.87	265.43	NaN
413.83	296.33	NaN	125.37	571.53	NaN	730.74	323.87	NaN	719.87	265.43	NaN
414.39	296.95	NaN	125.32	571.55	NaN	731.1	323.48	NaN	719.87	265.43	NaN
415.32	298.65	NaN	125.32	571.55	NaN	731.15	323.3	NaN	719.87	265.43	NaN
415.81	300.47	NaN	125.36	571.67	NaN	730.79	323.43	NaN	719.87	265.43	NaN
416	301.72	NaN	125.36	571.67	NaN	730.65	323.38	NaN	719.87	265.43	NaN
415.97	301.92	NaN	125.36	571.67	NaN	730.56	323.39	NaN	719.87	265.43	NaN
415.95	301.76	NaN	125.32	571.55	NaN	730.48	323.41	NaN	719.87	265.43	NaN
415.95	301.5	NaN	125.32	571.55	NaN	730.59	323.52	NaN	719.87	265.43	NaN
415.9	301.39	NaN	125.32	571.55	NaN	730.93	323.36	NaN	719.87	265.43	NaN
415.97	301.67	NaN	125.37	571.79	NaN	731.11	323.07	NaN	719.79	265.55	NaN
415.97	301.67	NaN	125.37	571.79	NaN	731	323.07	NaN	719.79	265.55	NaN
415.97	301.67	NaN	125.27	571.29	NaN	730.76	323.16	NaN	719.79	265.55	NaN
415.97	301.67	NaN	125.27	571.29	NaN	730.7	323.3	NaN	719.75	265.46	NaN
415.98	301.07	NaN	125.32	571.27	NaN	730.69	323.42	NaN	719.79	265.55	NaN
416	301	NaN	125.37	571.53	NaN	730.97	323.36	NaN	719.79	265.55	NaN
416.02	301.23	NaN	125.37	571.53	NaN	731.08	323.11	NaN	719.79	265.55	NaN
416.02	301.23	NaN	125.37	571.53	NaN	731	323.08	NaN	719.79	265.55	NaN
416.02	301.23	NaN	125.37	571.53	NaN	730.84	322.96	NaN	719.79	265.55	NaN
416.07	301.12	NaN	125.37	571.53	NaN	730.73	322.96	NaN	719.79	265.55	NaN
416.05	300.95	NaN	125.41	571.66	NaN	730.59	323.07	NaN	719.79	265.55	NaN
416.05	301.29	NaN	125.41	571.66	NaN	730.59	323.07	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.41	571.7	NaN	730.61	322.92	NaN	719.83	265.34	NaN
416.05	301.38	NaN	125.41	571.7	NaN	730.61	322.92	NaN	719.83	265.34	NaN
416.05	301.38	NaN	125.41	571.7	NaN	730.68	322.95	NaN	719.87	265.43	NaN
416.03	300.57	NaN	125.37	571.58	NaN	730.61	322.92	NaN	719.83	265.34	NaN
415.97	300.61	NaN	125.41	571.7	NaN	730.51	322.92	NaN	719.87	265.43	NaN
415.97	301.03	NaN	125.41	571.7	NaN	730.15	323.28	NaN	719.83	265.34	NaN
416.05	301.38	NaN	125.36	571.44	NaN	730.2	323.13	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.36	571.44	NaN	730.44	323.15	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.37	571.58	NaN	730.51	323.03	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.36	571.44	NaN	730.5	323	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.37	571.58	NaN	730.27	323.13	NaN	719.83	265.34	NaN
416.05	301.38	NaN	125.32	571.32	NaN	730.18	323.33	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.37	571.58	NaN	730.23	323.38	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.37	571.58	NaN	730.45	323.26	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.37	571.58	NaN	730.7	323.32	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.43	571.83	NaN	730.61	323.31	NaN	719.87	265.43	NaN
416.05	301.38	NaN	125.37	571.53	NaN	730.47	323.25	NaN	719.87	265.43	NaN
416.02	301.1	NaN	125.37	571.53	NaN	730.23	323.38	NaN	719.87	265.43	NaN
415.97	301.03	NaN	125.41	571.66	NaN	729.87	323.77	NaN	719.87	265.43	NaN
416.03	301.11	NaN	125.41	571.66	NaN	730.15	323.62	NaN	719.87	265.43	NaN
415.97	301.03	NaN	125.41	571.66	NaN	730.25	323.61	NaN	719.83	265.34	NaN
415.97	301.03	NaN	125.41	571.7	NaN	730.37	323.42	NaN	719.83	265.34	NaN
415.97	301.03	NaN	125.41	571.7	NaN	730.28	323.41	NaN	719.75	265.46	NaN
