X1	Y1	ProbId1	X2	Y2	ProbId2	
809.52	489.65	NaN	1158.7	165.1	NaN
812.22	488.89	NaN	1158.7	165.1	NaN
814.24	487.76	NaN	1158.7	165.1	NaN
812.67	486.5	NaN	1158.7	165.1	NaN
811.7	486.8	NaN	1158.7	165.1	NaN
811.65	486.39	NaN	1158.7	165.1	NaN
812.65	484.65	NaN	1158.7	165.1	NaN
815.2	481.28	NaN	1158.7	165.1	NaN
815.8	480.5	NaN	1158.7	165.1	NaN
816.23	481.08	NaN	1158.7	165.1	NaN
817.11	480.5	NaN	1158.7	165.1	NaN
817.07	481	NaN	1158.7	165.1	NaN
817.35	480.41	NaN	1158.7	165.1	NaN
817.74	478.79	NaN	1158.7	165.1	NaN
816.75	478.8	NaN	1158.7	165.1	NaN
817.13	478.53	NaN	1158.7	165.1	NaN
817.4	478.4	NaN	1158.7	165.1	NaN
817.43	478.21	NaN	1158.7	165.1	NaN
817.8	478.9	NaN	1158.6	165.13	NaN
817.13	478.63	NaN	1158.6	165.13	NaN
816.44	478	NaN	1158.6	165.13	NaN
815.83	476.43	NaN	1158.6	165.13	NaN
816.08	474.42	NaN	1158.6	165.13	NaN
817.77	472.86	NaN	1158.6	165.13	NaN
819	472.1	NaN	1158.6	165.13	NaN
818.29	469.76	NaN	1158.6	165.13	NaN
817.57	468.96	NaN	1158.6	165.13	NaN
818.28	468.22	NaN	1158.6	165.13	NaN
818.65	465.91	NaN	1158.6	165.13	NaN
818.38	463.81	NaN	1158.6	165.13	NaN
818.92	463.63	NaN	1158.6	165.13	NaN
820.8	462.2	NaN	1158.6	165.13	NaN
822.67	458.75	NaN	1158.6	165.13	NaN
823.05	456.86	NaN	1158.6	165.13	NaN
822.94	455.38	NaN	1158.6	165.13	NaN
822.28	454.52	NaN	1158.6	165.13	NaN
823.05	455.15	NaN	1158.6	165.13	NaN
823.19	455.24	NaN	1158.6	165.13	NaN
824.07	454.2	NaN	1158.6	165.13	NaN
823.16	452.89	NaN	1158.6	165.13	NaN
822.97	452.77	NaN	1158.6	165.13	NaN
824.35	453.06	NaN	1158.6	165.13	NaN
824.47	452.74	NaN	1158.6	165.13	NaN
825.88	450.92	NaN	1158.6	165.13	NaN
827.32	449.95	NaN	1158.6	165.13	NaN
830.42	447.79	NaN	1158.6	165.13	NaN
833.13	445.69	NaN	1158.6	165.13	NaN
831.35	445.35	NaN	1158.6	165.13	NaN
830.11	445.89	NaN	1158.6	165.13	NaN
831.14	446.27	NaN	1158.6	165.13	NaN
833.17	446.44	NaN	1158.6	164.52	NaN
832.89	444.83	NaN	1158.6	165.13	NaN
833.69	444.63	NaN	1158.6	165.13	NaN
834.52	446.35	NaN	1158.6	165.13	NaN
834.96	444.75	NaN	1158.6	164.98	NaN
834.46	445.69	NaN	1158.6	164.98	NaN
833.93	446.14	NaN	1158.6	164.98	NaN
834.64	444.54	NaN	1158.6	164.98	NaN
833.83	445.54	NaN	1158.6	164.98	NaN
832	443.18	NaN	1158.6	164.98	NaN
829.79	441.18	NaN	1158.6	164.98	NaN
830.27	442.14	NaN	1158.6	164.98	NaN
828.39	441.65	NaN	1158.6	164.98	NaN
828.12	440.5	NaN	1158.6	164.98	NaN
828.26	441.61	NaN	1158.6	164.98	NaN
827.75	440.88	NaN	1158.6	164.98	NaN
828.25	440.95	NaN	1158.5	164.47	NaN
827.86	441.38	NaN	1158.5	164.47	NaN
828.05	440.82	NaN	1158.5	164.47	NaN
827.55	441.59	NaN	1158.5	164.47	NaN
826.95	439.79	NaN	1158.5	164.47	NaN
827.21	437.47	NaN	1158.5	164.47	NaN
826.17	437.22	NaN	1158.5	164.47	NaN
825.27	436.95	NaN	1158.5	164.47	NaN
825.11	437.56	NaN	1158.5	164.47	NaN
824.05	436.62	NaN	1158.5	164.47	NaN
823.65	435.96	NaN	1158.5	164.47	NaN
823.24	436.19	NaN	1158.5	164.47	NaN
823.19	435.27	NaN	1158.5	164.47	NaN
822.9	435.38	NaN	1158.5	164.47	NaN
823	435.52	NaN	1158.5	164.47	NaN
822.4	433.5	NaN	1158.5	164.47	NaN
822.1	433.65	NaN	1158.5	164.47	NaN
821.68	434.2	NaN	1158.5	164.47	NaN
821.85	433.89	NaN	1158.5	164.47	NaN
822.13	433.8	NaN	1158.5	164.47	NaN
822.17	434.45	NaN	1158.5	164.47	NaN
821.15	434.2	NaN	1158.5	164.47	NaN
821.65	433.2	NaN	1158.5	164.47	NaN
820.64	433.24	NaN	1158.5	164.55	NaN
821.57	433.39	NaN	1158.5	164.55	NaN
821.54	431.88	NaN	1158.5	164.55	NaN
822.16	431.72	NaN	1158.5	164.55	NaN
823.38	430.52	NaN	1158.5	164.55	NaN
823.85	429.89	NaN	1158.5	164.55	NaN
822.66	428.66	NaN	1158.5	164.55	NaN
823.54	428.29	NaN	1158.5	164.55	NaN
823.88	427.67	NaN	1158.5	164.55	NaN
823.76	427.52	NaN	1158.5	164.55	NaN
824.24	426.96	NaN	1158.5	164.55	NaN
825.53	427.94	NaN	1158.5	164.55	NaN
826.64	427.68	NaN	1158.5	164.55	NaN
825.9	425.5	NaN	1158.5	164.55	NaN
824.65	425.65	NaN	1158.5	164.55	NaN
824.25	426.54	NaN	1158.5	164.55	NaN
823.89	425.53	NaN	1158.5	164.55	NaN
823.13	425.17	NaN	1158.5	164.55	NaN
821.45	424.7	NaN	1158.5	164.55	NaN
817.93	422.25	NaN	1158.5	164.55	NaN
815.85	422.05	NaN	1158.5	164.55	NaN
815.9	421.48	NaN	1158.5	164.55	NaN
818.3	421.15	NaN	1158.5	164.55	NaN
817.43	419.57	NaN	1158.5	164.55	NaN
818.86	417.55	NaN	1158.5	164.55	NaN
821.91	417.14	NaN	1158.5	164.83	NaN
822.2	416.12	NaN	1158.5	164.83	NaN
820.08	415.4	NaN	1158.5	164.83	NaN
819.65	415.78	NaN	1158.5	164.83	NaN
821.15	415.23	NaN	1158.5	164.83	NaN
822.75	414.45	NaN	1158.5	164.83	NaN
823.28	413.08	NaN	1158.5	164.83	NaN
824.39	410.68	NaN	1158.5	164.83	NaN
825.32	409.41	NaN	1158.5	164.83	NaN
822.52	406.67	NaN	1158.5	164.83	NaN
821.63	406.19	NaN	1158.5	164.83	NaN
822.33	403.48	NaN	1158.5	164.83	NaN
820.76	401.59	NaN	1158.5	164.83	NaN
819.89	399.78	NaN	1158.5	164.83	NaN
820.95	398.85	NaN	1158.5	164.83	NaN
821	398.22	NaN	1158.4	164.97	NaN
819.21	398.63	NaN	1158.4	164.86	NaN
820.05	397.89	NaN	1158.5	164.77	NaN
821.4	398.6	NaN	1158.4	164.8	NaN
821.68	396.36	NaN	1158.5	164.76	NaN
821.68	395.36	NaN	1158.5	164.77	NaN
822.86	394.32	NaN	1158.4	164.87	NaN
823.95	392	NaN	1158.5	164.88	NaN
823.94	388.94	NaN	1158.4	164.87	NaN
821.43	388.38	NaN	1158.5	164.78	NaN
820.9	387.19	NaN	1158.5	164.88	NaN
823.22	385.39	NaN	1158.5	164.71	NaN
823.82	383.05	NaN	1158.5	164.71	NaN
822.31	380.63	NaN	1158.5	164.71	NaN
822.76	380.72	NaN	1158.5	164.71	NaN
823.21	380.42	NaN	1158.5	164.71	NaN
822.52	379.48	NaN	1158.5	164.71	NaN
821.8	378.25	NaN	1158.5	164.75	NaN
820.55	375.9	NaN	1158.5	164.75	NaN
821.11	375.21	NaN	1158.5	164.71	NaN
821.75	374.15	NaN	1158.5	164.71	NaN
821.84	372	NaN	1158.5	164.71	NaN
821.73	370.27	NaN	1158.5	164.71	NaN
820.68	369.68	NaN	1158.5	164.71	NaN
821.71	368.67	NaN	1158.5	164.71	NaN
822.55	367.45	NaN	1158.5	164.71	NaN
821.95	366.45	NaN	1158.5	164.71	NaN
822.25	365.7	NaN	1158.5	164.71	NaN
822.57	365.33	NaN	1158.5	164.71	NaN
821.94	364.83	NaN	1158.5	164.71	NaN
821.71	365.38	NaN	1158.5	164.71	NaN
821.8	363.9	NaN	1158.5	164.88	NaN
820.88	363.65	NaN	1158.4	164.98	NaN
820.17	362.67	NaN	1158.5	164.59	NaN
820.65	361.94	NaN	1158.5	164.59	NaN
819.27	359.45	NaN	1158.5	164.59	NaN
818.68	358.59	NaN	1158.5	164.59	NaN
818.17	358.25	NaN	1158.5	164.59	NaN
818.13	358.26	NaN	1158.5	164.59	NaN
818.17	358.17	NaN	1158.5	164.42	NaN
817.13	357.87	NaN	1158.5	164.42	NaN
818.43	358.33	NaN	1158.5	164.42	NaN
818.29	358.62	NaN	1158.5	164.42	NaN
817.31	358.15	NaN	1158.5	164.59	NaN
816.64	357.64	NaN	1158.5	164.42	NaN
817.38	357.71	NaN	1158.5	164.42	NaN
817.91	358.14	NaN	1158.5	164.59	NaN
818.04	357.83	NaN	1158.5	164.59	NaN
816.43	356.67	NaN	1158.5	164.59	NaN
817.7	357.07	NaN	1158.5	164.59	NaN
817.91	356.91	NaN	1158.5	164.59	NaN
817.86	357	NaN	1158.5	164.59	NaN
818.1	357.15	NaN	1158.5	164.59	NaN
818.52	356.76	NaN	1158.5	164.59	NaN
818.6	356.4	NaN	1158.5	164.59	NaN
818.74	356.35	NaN	1158.5	164.59	NaN
818.43	356.86	NaN	1158.5	164.59	NaN
818.3	356.52	NaN	1158.5	164.39	NaN
818.44	356.85	NaN	1158.5	164.59	NaN
818.54	356.54	NaN	1158.5	164.59	NaN
818.77	356.86	NaN	1158.5	164.59	NaN
819.19	356.76	NaN	1158.5	164.59	NaN
819.68	356.73	NaN	1158.5	164.59	NaN
820.63	356.16	NaN	1158.3	164.73	NaN
822.91	353.96	NaN	1158.3	164.73	NaN
823.4	353	NaN	1158.3	164.73	NaN
824.44	352.31	NaN	1158.3	164.73	NaN
824.74	351.68	NaN	1158.3	164.73	NaN
824.67	351.33	NaN	1158.3	164.73	NaN
824.78	352.22	NaN	1158.3	164.73	NaN
825	351.59	NaN	1158.3	164.73	NaN
824.55	351.77	NaN	1158.3	164.73	NaN
825.07	351.26	NaN	1158.3	164.73	NaN
825.1	350.85	NaN	1158.3	164.73	NaN
825.39	350.35	NaN	1158.3	164.73	NaN
825.45	350.14	NaN	1158.3	164.73	NaN
825.43	349.86	NaN	1158.3	164.73	NaN
825.32	349.74	NaN	1158.3	164.73	NaN
825.36	349.27	NaN	1158.3	164.73	NaN
825.48	349.14	NaN	1158.3	164.73	NaN
825.36	349.27	NaN	1158.3	164.73	NaN
825.55	349.1	NaN	1158.4	164.66	NaN
826.57	349.87	NaN	1158.4	164.66	NaN
826.04	349.68	NaN	1158.4	164.66	NaN
826.04	349.68	NaN	1158.4	164.66	NaN
825.83	349.58	NaN	1158.4	164.66	NaN
825.83	349.58	NaN	1158.4	164.66	NaN
826.1	349.52	NaN	1158.4	164.66	NaN
826.15	349.6	NaN	1158.4	164.66	NaN
826.04	349.78	NaN	1158.4	164.66	NaN
826.04	349.78	NaN	1158.4	164.66	NaN
826.53	349.27	NaN	1158.4	164.66	NaN
826.5	349.29	NaN	1158.4	164.66	NaN
826.53	349.27	NaN	1158.4	164.66	NaN
827.44	349.56	NaN	1158.4	164.66	NaN
827.29	349.07	NaN	1158.4	164.66	NaN
827.71	348.93	NaN	1158.4	164.66	NaN
828.23	348.92	NaN	1158.4	164.66	NaN
828.29	349.07	NaN	1158.4	164.66	NaN
827.91	349.96	NaN	1158.4	164.66	NaN
828.15	350.04	NaN	1158.4	164.66	NaN
828.05	350.59	NaN	1158.4	164.66	NaN
827.92	350.04	NaN	1158.4	164.66	NaN
827.61	349.91	NaN	1158.4	164.66	NaN
828.29	349.83	NaN	1158.4	164.66	NaN
828.29	349.83	NaN	1158.4	164.66	NaN
829.13	348.5	NaN	1158.4	164.66	NaN
829.29	348.96	NaN	1158.4	164.66	NaN
829.26	348.57	NaN	1158.4	164.66	NaN
829.83	347.92	NaN	1158.4	164.66	NaN
830.2	347.6	NaN	1158.4	164.66	NaN
830.14	347.79	NaN	1158.4	164.66	NaN
829.56	347.94	NaN	1158.4	164.66	NaN
829.4	348	NaN	1158.4	164.66	NaN
829	347.89	NaN	1158.4	164.66	NaN
829.83	347.63	NaN	1158.5	164.71	NaN
829.48	347.87	NaN	1158.5	164.71	NaN
829.41	347.59	NaN	1158.5	164.71	NaN
830.76	347.86	NaN	1158.5	164.71	NaN
830.63	347.58	NaN	1158.5	164.71	NaN
830.67	348.28	NaN	1158.5	164.71	NaN
830.72	347.83	NaN	1158.5	164.71	NaN
830.17	347.75	NaN	1158.5	164.71	NaN
831.22	347.83	NaN	1158.5	164.71	NaN
831.25	347.33	NaN	1158.5	164.71	NaN
831.83	348.62	NaN	1158.5	164.71	NaN
831.72	349	NaN	1158.5	164.71	NaN
831.39	349.78	NaN	1158.5	164.71	NaN
831.72	350	NaN	1158.5	164.63	NaN
831.96	350.48	NaN	1158.3	163.9	NaN
833.26	348.87	NaN	1158.3	163.9	NaN
833.4	348.68	NaN	1158.3	163.9	NaN
835.13	350.54	NaN	1158.3	163.9	NaN
835.67	350.47	NaN	1158.3	163.9	NaN
837.69	351.56	NaN	1158.3	163.9	NaN
838.04	351.71	NaN	1158.3	163.9	NaN
839.63	352.15	NaN	1158.3	163.9	NaN
840.75	352	NaN	1158.3	163.9	NaN
841.1	352	NaN	1158.3	163.9	NaN
842.93	352.13	NaN	1158.3	163.9	NaN
843.38	353.46	NaN	1158.3	163.9	NaN
843.81	352.13	NaN	1158.3	163.9	NaN
843.19	351.76	NaN	1158.3	163.9	NaN
844	351.78	NaN	1158.3	163.9	NaN
844.6	351.96	NaN	1158.3	163.9	NaN
844.35	351.9	NaN	1158.3	163.9	NaN
845	352.2	NaN	1158.3	163.9	NaN
844.77	352.32	NaN	1158.3	163.9	NaN
845.88	351.54	NaN	1158.3	163.9	NaN
846.45	351.2	NaN	1158.3	163.9	NaN
846.53	351.26	NaN	1158.3	163.9	NaN
846.95	351.63	NaN	1158.3	163.9	NaN
847.9	351.67	NaN	1158.3	163.9	NaN
849	350.62	NaN	1158.3	163.9	NaN
850.52	350.48	NaN	1158.3	163.9	NaN
852.2	349.76	NaN	1158.3	163.9	NaN
851.91	349.96	NaN	1158.3	163.9	NaN
852.78	349.7	NaN	1158.3	163.9	NaN
853.46	349.04	NaN	1158.3	163.9	NaN
854.48	347.81	NaN	1158.3	163.9	NaN
855.67	347.29	NaN	1158.3	163.9	NaN
856.48	346.24	NaN	1158.3	163.9	NaN
856.79	345.71	NaN	1158.3	163.9	NaN
856.79	345.71	NaN	1158.3	163.9	NaN
857.81	344.85	NaN	1158.3	163.9	NaN
857.57	343.86	NaN	1158.3	163.9	NaN
858.48	344.08	NaN	1158.3	163.9	NaN
859.2	344.3	NaN	1158.3	163.9	NaN
859.13	344.87	NaN	1158.3	163.9	NaN
858.81	344.52	NaN	1158.3	163.9	NaN
859.71	344.25	NaN	1158.3	164.49	NaN
860.08	344.19	NaN	1158.3	164.49	NaN
860.43	344.38	NaN	1158.3	164.49	NaN
861.11	344.47	NaN	1158.3	164.49	NaN
861.65	344.65	NaN	1158.3	164.49	NaN
861.21	344.96	NaN	1158.3	164.49	NaN
861.48	344.9	NaN	1158.3	164.49	NaN
862.29	345.19	NaN	1158.2	163.88	NaN
862.25	345.54	NaN	1158.2	163.88	NaN
862.36	345.48	NaN	1158.2	163.88	NaN
862.57	344.71	NaN	1158.2	163.88	NaN
862.57	344.67	NaN	1158.2	163.88	NaN
862.48	344.57	NaN	1158.2	163.88	NaN
862.41	344.5	NaN	1158.2	163.88	NaN
862.61	344.17	NaN	1158.2	163.88	NaN
862.82	343.82	NaN	1158.2	163.88	NaN
862.13	343.6	NaN	1158.2	163.88	NaN
861.53	343.35	NaN	1158.2	163.88	NaN
861.32	343.2	NaN	1158.2	163.88	NaN
861	343.35	NaN	1158.2	163.88	NaN
860.81	343.56	NaN	1158.2	163.88	NaN
860.11	344.63	NaN	1158.2	163.88	NaN
860.11	344.63	NaN	1158.2	163.88	NaN
860.11	344.63	NaN	1158.2	163.88	NaN
860.11	344.63	NaN	1158.2	163.88	NaN
860.6	343.6	NaN	1158.2	163.88	NaN
861.12	344.24	NaN	1158.2	163.88	NaN
861.15	345.19	NaN	1158.2	163.88	NaN
861	345.44	NaN	1158.2	163.88	NaN
861.41	346.66	NaN	1158.2	163.88	NaN
861.73	351.94	NaN	1158.2	163.88	NaN
861.75	349.05	NaN	1158.2	163.88	NaN
862.47	348.58	NaN	1158.2	163.88	NaN
862.6	349.8	NaN	1158.2	163.88	NaN
862.23	351.27	NaN	1158.2	163.88	NaN
862.67	351.11	NaN	1158.2	163.88	NaN
863.11	352.58	NaN	1158.2	163.88	NaN
862.6	353.9	NaN	1158.2	163.88	NaN
864.72	354.78	NaN	1158.2	163.88	NaN
864.81	354.48	NaN	1158.2	163.88	NaN
863.4	355.12	NaN	1158.2	163.88	NaN
864.58	355.96	NaN	1158.2	163.88	NaN
866	358.56	NaN	1158.2	163.88	NaN
867.78	360.17	NaN	1158.2	163.88	NaN
868.8	360.76	NaN	1158.2	163.88	NaN
870.9	362.9	NaN	1158.2	163.88	NaN
871.19	363.19	NaN	1158.2	163.88	NaN
872.76	365.02	NaN	1158.2	163.88	NaN
871.45	364.59	NaN	1158.2	163.88	NaN
871.59	364.55	NaN	1158.2	163.88	NaN
872.31	364.69	NaN	1158.2	163.88	NaN
872.7	364.48	NaN	1158.2	163.76	NaN
873.12	364.85	NaN	1158.2	163.76	NaN
873.13	364.93	NaN	1158.2	163.76	NaN
873.07	364.47	NaN	1158.2	163.76	NaN
872.95	365.05	NaN	1158.1	163.79	NaN
873.5	365.95	NaN	1158.1	163.79	NaN
873.59	365.55	NaN	1158.1	163.79	NaN
874	364.95	NaN	1158.1	163.79	NaN
874.05	364.74	NaN	1158.1	163.79	NaN
874.46	365.42	NaN	1158.1	163.79	NaN
875	364.52	NaN	1158.1	163.79	NaN
875.2	363.64	NaN	1158.1	163.79	NaN
875.55	364.05	NaN	1158.1	163.79	NaN
875.61	364.22	NaN	1158.1	163.79	NaN
875.5	363.6	NaN	1158.1	163.79	NaN
875.5	363.6	NaN	1158.1	163.79	NaN
875.5	363.6	NaN	1158.1	163.79	NaN
875.78	364.5	NaN	1158.1	163.79	NaN
875.93	363.93	NaN	1158.1	163.79	NaN
875.93	363.93	NaN	1158.1	163.79	NaN
875.42	363.68	NaN	1158.1	163.79	NaN
875.93	363.93	NaN	1158.1	163.79	NaN
875.42	363.68	NaN	1158.1	163.79	NaN
875.42	363.68	NaN	1158.1	163.79	NaN
875.42	363.68	NaN	1158.1	163.79	NaN
875.42	363.68	NaN	1158.1	163.79	NaN
875.42	363.68	NaN	1158.1	163.79	NaN
875.55	363.8	NaN	1158.1	163.79	NaN
875.42	363.63	NaN	1158.1	163.79	NaN
875.42	363.63	NaN	1158.1	163.79	NaN
875.56	363.72	NaN	1158.1	163.79	NaN
875.95	363.79	NaN	1158.1	163.79	NaN
876.86	364.48	NaN	1158.1	163.79	NaN
878.96	366.26	NaN	1158.1	163.79	NaN
880.78	366.83	NaN	1158.1	163.79	NaN
884.14	366.43	NaN	1158.1	163.79	NaN
884.63	365.53	NaN	1158.1	163.79	NaN
884.73	366.41	NaN	1158.1	163.79	NaN
886.5	366.28	NaN	1158.1	163.79	NaN
886.77	367.27	NaN	1158.1	163.79	NaN
888.95	366.05	NaN	1158.1	163.79	NaN
889.67	366.19	NaN	1158.1	163.79	NaN
890.71	366.29	NaN	1158.1	163.79	NaN
891.23	366.23	NaN	1158.1	163.79	NaN
891.48	366	NaN	1158.1	163.79	NaN
891.57	365.93	NaN	1158.1	163.79	NaN
892.4	365.72	NaN	1158.1	163.79	NaN
892.71	366.14	NaN	1158.1	163.79	NaN
892.73	366.09	NaN	1158.1	163.79	NaN
893.43	366.1	NaN	1158.1	163.79	NaN
894.14	366.77	NaN	1158.1	163.79	NaN
895	366.72	NaN	1158.1	163.79	NaN
895.47	366.95	NaN	1158.1	163.98	NaN
896.41	367	NaN	1158.1	163.98	NaN
897.15	367.46	NaN	1158.1	163.98	NaN
896.33	367.33	NaN	1158.1	163.98	NaN
897.67	367.94	NaN	1158.1	163.98	NaN
898.22	368.39	NaN	1158.1	163.98	NaN
899.53	368.74	NaN	1158.1	163.98	NaN
900.5	369.32	NaN	1158.1	163.98	NaN
900.5	369.78	NaN	1158.1	163.98	NaN
900.68	369.84	NaN	1158.1	163.98	NaN
900.68	369.84	NaN	1158.1	163.98	NaN
901.05	370.11	NaN	1158.1	163.98	NaN
901.2	370.25	NaN	1158.1	163.98	NaN
901.86	371	NaN	1158.1	163.98	NaN
901.29	370.53	NaN	1158.1	163.98	NaN
901.68	371.05	NaN	1158.1	163.98	NaN
901.47	371.79	NaN	1158.1	163.98	NaN
901.67	373.06	NaN	1158.1	163.98	NaN
905.25	373.3	NaN	1158.1	163.98	NaN
907.04	375.52	NaN	1158.1	163.98	NaN
907.29	376.07	NaN	1158.1	163.98	NaN
907.7	375.05	NaN	1158.1	163.98	NaN
907.35	375.35	NaN	1158.1	163.98	NaN
907.47	374.84	NaN	1158.1	163.98	NaN
907.47	374.84	NaN	1158.1	163.98	NaN
907.63	375.37	NaN	1158.1	163.86	NaN
908.05	375.14	NaN	1158.1	163.86	NaN
908.21	374.92	NaN	1158.1	163.86	NaN
908.6	375	NaN	1158.1	163.86	NaN
909.52	375.62	NaN	1158.1	163.86	NaN
909.36	375.27	NaN	1158.1	163.86	NaN
910.5	375.42	NaN	1158.1	163.86	NaN
911.21	375.53	NaN	1158.1	163.86	NaN
911.95	375.9	NaN	1158.1	163.86	NaN
912.21	376.21	NaN	1158.1	163.86	NaN
912.81	376.76	NaN	1158.1	163.86	NaN
912.75	376.56	NaN	1158.1	163.86	NaN
912.14	376.38	NaN	1158.1	163.86	NaN
912.68	376.68	NaN	1158.1	163.86	NaN
911.92	376.44	NaN	1158.1	163.86	NaN
912.68	376.68	NaN	1158.1	163.86	NaN
913.68	376.23	NaN	1158.1	163.86	NaN
913.42	375.74	NaN	1158.1	163.86	NaN
913.22	375.61	NaN	1158.1	163.86	NaN
913.22	375.61	NaN	1158.1	163.86	NaN
913.32	375.79	NaN	1158.1	163.86	NaN
913.5	375.94	NaN	1158.1	163.86	NaN
913.59	375.88	NaN	1158.1	163.86	NaN
914.06	375.83	NaN	1158.1	163.82	NaN
914.11	375.79	NaN	1158.1	163.82	NaN
914.21	375.53	NaN	1158.1	163.82	NaN
914.39	375.67	NaN	1158.1	163.82	NaN
914.52	375.38	NaN	1158.1	163.82	NaN
914.52	375.38	NaN	1158.1	163.82	NaN
914.36	375.32	NaN	1158.1	163.82	NaN
914.88	375.53	NaN	1158.1	163.82	NaN
914.88	375.53	NaN	1158.1	163.82	NaN
914.88	375.53	NaN	1158.1	163.82	NaN
916.65	378.14	NaN	1158.1	163.82	NaN
915.29	375.71	NaN	1158.1	163.82	NaN
917.24	375.53	NaN	1158.1	163.82	NaN
918.3	375.45	NaN	1158.1	163.82	NaN
917.52	376.38	NaN	1158.1	163.82	NaN
917.42	376.05	NaN	1158.1	163.82	NaN
918.82	377	NaN	1158.1	163.82	NaN
917.78	377.78	NaN	1158.1	163.82	NaN
916.95	375.95	NaN	1158.1	163.82	NaN
918.55	375.7	NaN	1158.1	163.82	NaN
917.42	376.63	NaN	1158.1	163.82	NaN
917.47	376.32	NaN	1158.1	163.82	NaN
917.58	376.63	NaN	1158.1	163.82	NaN
917.29	376.41	NaN	1158.1	163.82	NaN
917.29	376.41	NaN	1158.1	163.82	NaN
917.52	376.76	NaN	1158.1	163.82	NaN
917.47	376.74	NaN	1158.1	163.82	NaN
917.47	376.74	NaN	1158.1	163.82	NaN
917.7	376.95	NaN	1158.1	163.82	NaN
917.7	376.95	NaN	1158.1	163.82	NaN
917.7	376.95	NaN	1158.1	163.82	NaN
918	376.95	NaN	1158.1	163.82	NaN
918.43	376.14	NaN	1158.1	163.82	NaN
918.58	376.63	NaN	1158.1	163.82	NaN
918.55	376.55	NaN	1158.1	163.82	NaN
918.55	376.55	NaN	1158.1	163.82	NaN
918.55	376.55	NaN	1158.1	163.82	NaN
918.55	376.55	NaN	1158.1	163.82	NaN
918.71	376.29	NaN	1158.1	163.82	NaN
919.25	376.42	NaN	1158.1	163.82	NaN
919.25	376.42	NaN	1158.1	163.82	NaN
919.46	376.46	NaN	1158.1	163.82	NaN
919.43	376.3	NaN	1158.1	163.82	NaN
920.05	375.68	NaN	1158.1	163.82	NaN
920.05	375.68	NaN	1158.1	163.82	NaN
920.05	375.68	NaN	1158.1	163.82	NaN
920.56	375.72	NaN	1158.1	163.82	NaN
920.48	375.48	NaN	1158.1	163.82	NaN
920.48	375.8	NaN	1158	163.99	NaN
920.41	375.55	NaN	1158	163.99	NaN
920.34	375.52	NaN	1158	163.99	NaN
920.52	375.4	NaN	1158	163.99	NaN
920.52	375.37	NaN	1158	163.99	NaN
921.42	375.25	NaN	1158	163.99	NaN
922.52	374.84	NaN	1158	163.99	NaN
923.33	375.17	NaN	1158	163.99	NaN
924.87	375.27	NaN	1158	163.99	NaN
925	374.27	NaN	1158	163.99	NaN
924.7	375.25	NaN	1158	163.99	NaN
925	374.82	NaN	1158	163.99	NaN
925.84	374.26	NaN	1158	163.99	NaN
925.75	374.79	NaN	1158	163.99	NaN
926.85	374.55	NaN	1158	163.99	NaN
927.05	374.57	NaN	1158	163.99	NaN
926.95	374.11	NaN	1158	163.99	NaN
926.91	373.68	NaN	1158	163.99	NaN
927.14	374.41	NaN	1158	163.99	NaN
927.75	373.79	NaN	1158	163.99	NaN
927.72	373.83	NaN	1158	163.99	NaN
927.9	373.3	NaN	1158	163.99	NaN
927.71	373.24	NaN	1158	163.99	NaN
928.21	373.33	NaN	1158	163.99	NaN
928.84	373.72	NaN	1158	163.99	NaN
928.45	372.73	NaN	1158	163.99	NaN
929	372.85	NaN	1158	163.99	NaN
929.45	372.55	NaN	1158	163.99	NaN
929.64	372.73	NaN	1158	163.99	NaN
929.7	372.35	NaN	1158	163.99	NaN
931	372	NaN	1158	163.99	NaN
930.64	371.86	NaN	1158	163.99	NaN
930.64	371.86	NaN	1158	163.99	NaN
930.65	371.78	NaN	1158	163.99	NaN
930.75	371.71	NaN	1158	163.99	NaN
930.83	371.7	NaN	1158	163.99	NaN
930.95	371.5	NaN	1158	163.99	NaN
929.12	374.71	NaN	1158	163.99	NaN
928.33	374.57	NaN	1158	163.99	NaN
930.55	371.9	NaN	1158	163.99	NaN
929.38	372.88	NaN	1158	163.99	NaN
930	373.48	NaN	1158	163.99	NaN
930	371.78	NaN	1158	163.99	NaN
930.9	371.43	NaN	1158	163.99	NaN
930.43	371.43	NaN	1158	163.99	NaN
930.75	371.6	NaN	1158	163.99	NaN
930.75	371.6	NaN	1158	163.99	NaN
930.75	371.6	NaN	1158	163.99	NaN
930.33	371.43	NaN	1157.8	160.99	NaN
930.52	371.76	NaN	1157.8	160.99	NaN
930.68	371.32	NaN	1157.8	160.99	NaN
930.68	371.32	NaN	1157.8	160.99	NaN
930.68	371.32	NaN	1157.8	160.99	NaN
930.68	371.32	NaN	1157.8	160.99	NaN
930.95	371.33	NaN	1157.8	160.99	NaN
930.95	371.33	NaN	1157.8	160.99	NaN
931.05	371.55	NaN	1157.8	160.99	NaN
931.19	371.24	NaN	1158.1	164.49	NaN
931.36	370.71	NaN	1158.1	164.49	NaN
931.27	371.54	NaN	1158.1	164.49	NaN
928.95	374.11	NaN	1158.1	164.49	NaN
929.8	372.15	NaN	1158.1	164.49	NaN
929.63	374.07	NaN	1158.1	164.62	NaN
929.92	373.79	NaN	1158.1	164.62	NaN
929.53	372.53	NaN	1158.1	165.19	NaN
929.95	372.38	NaN	1158.1	164.62	NaN
930.04	371.96	NaN	1158.1	164.62	NaN
