X1	Y1	ProbId1	
504.89	419.01	NaN
502.64	408.75	NaN
501.58	403.06	NaN
500.46	398.57	NaN
500.48	398.5	NaN
499.81	393.95	NaN
499.28	390.57	NaN
498.38	380.32	NaN
495.22	364.44	NaN
493.97	357.96	NaN
493.94	358	NaN
488.85	335.03	NaN
486.37	323.12	NaN
485.33	315.97	NaN
484.14	309.71	NaN
484.03	305.85	NaN
484.04	305.86	NaN
481.94	300.68	NaN
482.64	290.17	NaN
485.75	270.14	NaN
487.61	258.06	NaN
491.78	236.5	NaN
491.69	236.88	NaN
494.46	222.61	NaN
495.72	217.78	NaN
496.48	212.45	NaN
498.11	204.46	NaN
499.23	199.18	NaN
499.23	199.18	NaN
500.28	194.66	NaN
501.44	192.79	NaN
501.23	193.11	NaN
502.21	190.13	NaN
502.24	189.45	NaN
502.24	189.45	NaN
502.76	188.86	NaN
502.53	190.85	NaN
501.5	194.18	NaN
501.98	192.1	NaN
501.85	193.01	NaN
501.89	192.69	NaN
501.94	192.42	NaN
501.96	191.92	NaN
501.97	191.95	NaN
501.47	192.7	NaN
502.16	190.46	NaN
502.08	191.84	NaN
502.08	191.84	NaN
501.51	193.58	NaN
501.25	194.41	NaN
501.05	195.24	NaN
501.24	194.97	NaN
501.26	194.99	NaN
501.26	194.99	NaN
501.16	195.6	NaN
499.23	190.12	NaN
491.73	185.11	NaN
485.89	178.91	NaN
476.41	168.21	NaN
476.15	167.99	NaN
472.5	163.98	NaN
466.42	157.49	NaN
466.62	157.88	NaN
464.77	156.01	NaN
460.13	150.89	NaN
460.23	150.98	NaN
446.41	144.09	NaN
434.29	137.23	NaN
430.91	135.36	NaN
425.64	132.61	NaN
416.56	128.2	NaN
416.56	128.2	NaN
407.41	124.48	NaN
397.04	120.57	NaN
392.82	118.9	NaN
390.07	118.21	NaN
385.68	119.56	NaN
385.68	119.56	NaN
375.03	120.77	NaN
368.92	121.92	NaN
362.29	122.84	NaN
352.61	125.07	NaN
356.78	123.2	NaN
356.75	123.27	NaN
352.15	124.41	NaN
351.03	124.7	NaN
350.18	124.78	NaN
347.64	125.74	NaN
345.82	126.11	NaN
346.15	125.99	NaN
349.83	124.84	NaN
350.25	124.81	NaN
350.6	124.7	NaN
350.24	124.78	NaN
349.48	125.01	NaN
349.29	125.08	NaN
349.38	125.06	NaN
351.16	124.57	NaN
350.05	124.9	NaN
349.89	124.91	NaN
350.24	124.86	NaN
351.72	124.33	NaN
349.59	125.04	NaN
350.02	125.02	NaN
350.16	124.9	NaN
349.31	125.36	NaN
348.91	125.34	NaN
348.99	125.31	NaN
348.74	125.3	NaN
349.53	125.09	NaN
351.88	124.24	NaN
352.42	124.28	NaN
351.1	124.57	NaN
351.22	124.47	NaN
349.79	124.83	NaN
349.69	124.63	NaN
351.04	124.48	NaN
349.2	125.15	NaN
344.77	126.52	NaN
346.15	126.12	NaN
350.25	124.89	NaN
351.84	124.11	NaN
352.36	123.91	NaN
348.32	125.58	NaN
351.93	123.99	NaN
351.67	124.05	NaN
349.07	125.05	NaN
349.02	125.15	NaN
349.11	125.1	NaN
349.53	124.84	NaN
347.04	125.87	NaN
347.04	125.87	NaN
350.12	124.66	NaN
350.13	124.79	NaN
350.61	124.9	NaN
352.51	124.03	NaN
348.01	126.02	NaN
348.01	126.02	NaN
349.2	126.13	NaN
342.62	135.17	NaN
337.93	145.96	NaN
338.84	144.86	NaN
335.75	153.14	NaN
335.92	152.66	NaN
335.12	156.85	NaN
334.8	159.65	NaN
335.11	161.22	NaN
335.45	162.56	NaN
335.75	163.28	NaN
335.75	163.28	NaN
335.9	163.08	NaN
336.03	161.76	NaN
335.92	162.05	NaN
335.92	162.21	NaN
335.87	162.3	NaN
335.84	162.4	NaN
335.89	162.55	NaN
335.89	162.75	NaN
335.91	162.96	NaN
335.84	163.3	NaN
335.84	163.39	NaN
335.85	163.43	NaN
335.98	163.26	NaN
335.89	163.52	NaN
335.81	163.72	NaN
336.05	163.15	NaN
336.07	162.96	NaN
335.98	163.16	NaN
335.89	163.27	NaN
335.79	163.16	NaN
335.82	163.19	NaN
336.14	162.66	NaN
335.87	162.95	NaN
335.64	163.69	NaN
335.39	164.32	NaN
334.76	168.77	NaN
336.84	181.17	NaN
339.74	190.84	NaN
341.54	197.42	NaN
341.57	197.46	NaN
344.03	204.6	NaN
345.86	210.09	NaN
347.45	214.15	NaN
349.89	220.76	NaN
351.97	237.55	NaN
351.98	237.46	NaN
352.4	244.71	NaN
353.74	255.31	NaN
354.97	265.1	NaN
355.94	270.64	NaN
357.34	277.94	NaN
357.34	277.94	NaN
358.46	283.36	NaN
359.44	286.36	NaN
360.04	289.77	NaN
359.18	304.36	NaN
358.89	314.35	NaN
358.89	314.35	NaN
358.74	322.7	NaN
358.97	330.34	NaN
358.99	331.97	NaN
359.27	337.73	NaN
