X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	X7	Y7	ProbId7	X8	Y8	ProbId8	
482.84	690.15	NaN	582.48	576.55	NaN	480.21	510.2	NaN	545.3	711.72	NaN	1056.4	418.74	NaN	1314.8	290.65	NaN	595.51	678.32	NaN	1057.9	940.06	NaN
483.14	690.81	NaN	583.33	554.1	NaN	481.31	508.23	NaN	544.46	710.38	NaN	1056.4	418.74	NaN	1327.8	306.72	NaN	590.97	675.15	NaN	1049.6	947.93	NaN
483.16	690.82	NaN	581.6	542.74	NaN	484.9	509.97	NaN	544.88	710.45	NaN	1056.4	418.74	NaN	1331.3	309.03	NaN	587.88	675.66	NaN	1040.6	963.74	NaN
483.21	690.94	NaN	580.44	530.78	NaN	486.72	508.2	NaN	545.31	710.35	NaN	1056.4	418.74	NaN	1343.6	311.31	NaN	583.56	672.08	NaN	1029.3	976.57	NaN
482.75	690.52	NaN	584.43	507.06	NaN	490.64	504.51	NaN	545.25	709.77	NaN	1056.4	418.74	NaN	1349	316.83	NaN	581.54	660.23	NaN	1021.2	987.48	NaN
482.65	690.34	NaN	590.67	493.3	NaN	495.59	499.73	NaN	544.56	709.43	NaN	1056.4	418.74	NaN	1348.7	320.87	NaN	576.25	649.12	NaN	1016.2	997.3	NaN
482.59	690.26	NaN	593.71	478.84	NaN	500.36	495.11	NaN	545.26	709.63	NaN	1056.4	418.74	NaN	1345.3	325	NaN	569.37	638.33	NaN	1011.5	1000.6	NaN
482.62	690.34	NaN	598.04	462.27	NaN	503.87	488.74	NaN	545.32	709.64	NaN	1056.4	418.74	NaN	1341.9	330	NaN	570.28	625.94	NaN	1010.3	999.43	NaN
482.39	690.31	NaN	606.09	443.58	NaN	507.07	480.61	NaN	546.64	709.95	NaN	1056.4	418.74	NaN	1342.3	334.87	NaN	573.58	609.2	NaN	1006.8	1002.1	NaN
482.37	690.3	NaN	604.11	422.47	NaN	517.28	465.45	NaN	546.21	709.7	NaN	1056.4	418.39	NaN	1340.9	337.33	NaN	571.83	597.64	NaN	1004.4	1001.6	NaN
482.5	690.67	NaN	607.49	409.25	NaN	522.4	454.64	NaN	546.48	709.31	NaN	1056.4	418.74	NaN	1339	340.81	NaN	571.78	586.05	NaN	996.86	1000.1	NaN
482.51	690.9	NaN	618.55	386.97	NaN	522.7	442.24	NaN	547.4	709.34	NaN	1056.4	418.74	NaN	1339.6	345.8	NaN	574.39	568.31	NaN	989.67	998.13	NaN
482.48	690.89	NaN	618.22	364.42	NaN	525.38	428.92	NaN	547.34	709.12	NaN	1056.4	418.74	NaN	1340	350.55	NaN	576.59	556.75	NaN	979.44	993.91	NaN
482.46	690.89	NaN	619.73	349.06	NaN	529.65	415.11	NaN	546.51	708.95	NaN	1056.4	418.74	NaN	1337.4	363.73	NaN	577.79	552.88	NaN	970.62	991.26	NaN
482.56	690.83	NaN	627.4	327.72	NaN	526.81	398.31	NaN	546.81	709.06	NaN	1056.4	418.74	NaN	1330.2	371.04	NaN	582.31	549.02	NaN	964.26	983.45	NaN
482.51	690.52	NaN	628.53	307.78	NaN	525.29	384.83	NaN	547.31	708.84	NaN	1056.4	418.74	NaN	1331.7	379.43	NaN	586.81	546.5	NaN	961.32	978.53	NaN
482.57	690.43	NaN	630.96	293.35	NaN	529.23	362.03	NaN	548.14	708.59	NaN	1056.4	418.74	NaN	1332.7	389.34	NaN	589.62	539.31	NaN	946.81	975.3	NaN
482.67	690.74	NaN	645.37	270.87	NaN	529.47	349.02	NaN	548.48	708.38	NaN	1056.4	418.79	NaN	1333.8	404.57	NaN	591.48	532.46	NaN	932.34	971.89	NaN
482.99	690.74	NaN	655.46	255.47	NaN	527.07	334.32	NaN	547.94	708.35	NaN	1056.4	418.74	NaN	1335.8	414.04	NaN	588.39	527.16	NaN	919.76	969.94	NaN
482.7	690.92	NaN	665.4	246.87	NaN	535.2	315.32	NaN	548.7	708.62	NaN	1056.4	418.74	NaN	1343.8	423.07	NaN	578.8	524.23	NaN	905.52	971.57	NaN
482.41	691.05	NaN	684.48	240.8	NaN	542.43	304.22	NaN	549.12	708.4	NaN	1056.4	418.74	NaN	1351.3	432.05	NaN	580.45	512.53	NaN	888.05	971.18	NaN
482.35	691.66	NaN	694.19	240.69	NaN	544.16	289.13	NaN	550.15	708.67	NaN	1056.4	418.74	NaN	1350.1	445.99	NaN	576.94	500.55	NaN	874.11	971.25	NaN
482.24	691.71	NaN	699.17	243.63	NaN	547.24	279.79	NaN	549.96	708.67	NaN	1056.4	418.74	NaN	1346.5	452.35	NaN	576.4	492.98	NaN	856.87	976.47	NaN
481.94	691.64	NaN	707.2	244.44	NaN	559.49	267.48	NaN	549.8	708.59	NaN	1056.4	418.74	NaN	1345.3	456.92	NaN	577.24	481.44	NaN	844.71	975.42	NaN
481.86	691.53	NaN	719.58	244.48	NaN	572.39	261.86	NaN	550.3	708.9	NaN	1056.4	418.74	NaN	1344.8	464.84	NaN	588.18	460.29	NaN	829.38	967.87	NaN
481.83	691.69	NaN	727.42	243.47	NaN	581.27	254.61	NaN	552.33	709.4	NaN	1056.4	418.74	NaN	1346.3	471.06	NaN	588.63	447.81	NaN	824.37	962.52	NaN
481.82	691.71	NaN	734.12	240.05	NaN	590.45	247.19	NaN	552.91	710.1	NaN	1056.4	418.74	NaN	1348.2	475.02	NaN	588.7	423.36	NaN	813.62	954.46	NaN
481.79	691.67	NaN	742.33	235.17	NaN	602.07	239.16	NaN	553.31	710.37	NaN	1056.4	418.74	NaN	1348.3	475.48	NaN	600.71	406.15	NaN	803.93	943.64	NaN
481.71	692.18	NaN	753.98	231.59	NaN	609.48	234.61	NaN	553.71	710.31	NaN	1056.4	418.74	NaN	1354.1	476.28	NaN	607.23	387.12	NaN	794.18	930.45	NaN
481.08	691.28	NaN	764.05	224.88	NaN	611.9	224.89	NaN	554.19	710.66	NaN	1056.4	418.74	NaN	1364.3	469.59	NaN	607.97	365.54	NaN	776.8	923.21	NaN
481.08	691.47	NaN	773.37	210.67	NaN	617.95	213.12	NaN	554.71	711.17	NaN	1056.4	418.74	NaN	1363.4	464.75	NaN	616.68	345.38	NaN	763.92	912.58	NaN
481.14	691.78	NaN	779.58	202.03	NaN	625.51	204.3	NaN	555.13	711.51	NaN	1056.4	418.72	NaN	1363.6	462.68	NaN	621.32	328.62	NaN	749.84	904.43	NaN
481.08	691.87	NaN	792.72	192.02	NaN	628.66	196.57	NaN	554.03	711.32	NaN	1056.4	418.72	NaN	1361.8	452.63	NaN	628.8	303.75	NaN	733.28	899.8	NaN
480.85	691.51	NaN	800.81	183.6	NaN	628.56	191.36	NaN	554.71	711.56	NaN	1056.4	418.74	NaN	1360	449.79	NaN	643.62	290.07	NaN	716.98	898.5	NaN
480.78	691.71	NaN	813.37	170.45	NaN	629.09	188.26	NaN	554.88	711.2	NaN	1056.4	418.74	NaN	1354.6	445.03	NaN	654.39	286.33	NaN	696.79	890.54	NaN
480.73	691.92	NaN	832.44	164.57	NaN	630.28	186.67	NaN	554.07	710.52	NaN	1056.4	418.74	NaN	1352.1	439.09	NaN	664.6	277.7	NaN	676.19	891.53	NaN
480.74	692.19	NaN	847	162.54	NaN	629.87	186.75	NaN	553.1	709.72	NaN	1056.4	418.74	NaN	1346.3	432.85	NaN	673.64	277.17	NaN	657.81	887.32	NaN
480.76	692.26	NaN	862.13	155.78	NaN	630.54	184.22	NaN	553.32	709.64	NaN	1056.4	418.74	NaN	1346.6	422.27	NaN	683.99	276.5	NaN	640.5	876.49	NaN
481.11	692.67	NaN	877.65	155.96	NaN	633.45	182.03	NaN	553.46	709.8	NaN	1056.4	418.74	NaN	1341.3	413.74	NaN	690.99	278.22	NaN	628.22	869.08	NaN
480.88	691.93	NaN	896.13	162.52	NaN	635.32	181.21	NaN	554.13	710.17	NaN	1056.4	418.74	NaN	1332.5	400	NaN	702.93	273.4	NaN	612.99	860.05	NaN
480.99	692.36	NaN	905.99	165.85	NaN	638.64	183.68	NaN	552.86	709.96	NaN	1056.4	418.84	NaN	1331.1	382.2	NaN	711.3	265.15	NaN	601.42	848.88	NaN
481	692.49	NaN	916.94	168.99	NaN	647.1	184.05	NaN	553.22	710.19	NaN	1056.4	418.84	NaN	1326.1	370.2	NaN	709.22	262.03	NaN	592.29	840.61	NaN
480.9	692.16	NaN	940.2	179.59	NaN	651.57	183.18	NaN	553.1	710.42	NaN	1056.4	418.84	NaN	1312	354.39	NaN	712.35	254.31	NaN	583.05	832.25	NaN
480.75	692.11	NaN	949.94	180.81	NaN	663.18	179.18	NaN	553.25	710.47	NaN	1056.4	418.84	NaN	1311.9	337.04	NaN	715.9	237.47	NaN	581.12	828.19	NaN
480.81	692.86	NaN	960.81	177.89	NaN	669.68	175.24	NaN	552.09	710.36	NaN	1056.4	418.74	NaN	1314.1	324.34	NaN	713.81	230.5	NaN	580.62	826.79	NaN
480.65	692.81	NaN	973.82	174.51	NaN	678.79	169.27	NaN	552.12	710.39	NaN	1056.4	418.74	NaN	1304	306.27	NaN	712.74	223.57	NaN	581.69	826.51	NaN
480.45	692.59	NaN	982.81	171.45	NaN	678.93	167.85	NaN	552.21	710.5	NaN	1056.4	418.74	NaN	1302.4	292.41	NaN	712.45	210.45	NaN	581.26	824.51	NaN
479.9	691.64	NaN	989.49	169.21	NaN	681.29	168.46	NaN	552.36	710.49	NaN	1056.4	418.74	NaN	1306	272.38	NaN	714.49	208.54	NaN	580.76	823.31	NaN
480.06	692.08	NaN	997.63	168.45	NaN	684.5	167.87	NaN	553.49	710.81	NaN	1056.4	418.74	NaN	1296.3	259.65	NaN	718.38	208.89	NaN	580.06	822.54	NaN
479.84	691.83	NaN	1009.9	169.44	NaN	688.08	167.37	NaN	553.39	710.92	NaN	1056.4	418.74	NaN	1290.6	251.11	NaN	727.04	205.2	NaN	579.28	822.3	NaN
479.8	691.67	NaN	1026.7	173.6	NaN	690.47	167.26	NaN	552.82	711.1	NaN	1056.4	418.84	NaN	1292.5	240.57	NaN	734.99	204.32	NaN	579.22	822.49	NaN
479.81	692.18	NaN	1038.6	174.75	NaN	694.86	166.48	NaN	552.41	711.14	NaN	1056.4	418.84	NaN	1294	239.76	NaN	742.5	205.23	NaN	578.64	821.93	NaN
479.91	692.33	NaN	1050.8	176.91	NaN	700.67	168.64	NaN	552.64	711.39	NaN	1056.3	418.62	NaN	1293.3	235.86	NaN	751.73	204.88	NaN	578.66	821.78	NaN
479.74	691.85	NaN	1062.4	181.43	NaN	706.84	166.13	NaN	553.11	711.99	NaN	1056.3	418.85	NaN	1293.5	235.27	NaN	764.08	204.01	NaN	579.11	822.63	NaN
479.45	692.31	NaN	1077.7	189.76	NaN	715.7	161.13	NaN	553.39	711.96	NaN	1056.3	419.06	NaN	1294.1	234.45	NaN	775.7	203.28	NaN	579.32	822.93	NaN
479.39	692.32	NaN	1086.6	191.89	NaN	726.22	157.68	NaN	553.74	712.23	NaN	1056.3	419.06	NaN	1293.8	237.26	NaN	784.44	199.28	NaN	579.17	823.04	NaN
479.39	692.17	NaN	1090.4	190.25	NaN	742.77	154.64	NaN	554.03	712.28	NaN	1056.3	419.06	NaN	1293.8	240.68	NaN	793.67	197.3	NaN	578.41	822.18	NaN
479.93	693.47	NaN	1096.7	187.9	NaN	751.54	146.73	NaN	553.05	712.14	NaN	1056.3	419.06	NaN	1292.4	242.23	NaN	806.61	192.49	NaN	578.98	822.81	NaN
479.52	692.04	NaN	1106.2	186.45	NaN	757.41	136	NaN	554.64	712.57	NaN	1056.4	418.84	NaN	1291.1	242.36	NaN	821.58	186.29	NaN	578.97	822.93	NaN
479.52	691.99	NaN	1113.2	190.11	NaN	776.31	127.17	NaN	554.44	712.59	NaN	1056.4	418.84	NaN	1285.3	240.56	NaN	832.3	171.39	NaN	578.15	822.46	NaN
479.51	692.17	NaN	1116.4	193.19	NaN	783.64	122.46	NaN	553.25	712.39	NaN	1056.4	418.84	NaN	1282.5	239.91	NaN	837.47	163.47	NaN	578.28	822.64	NaN
479.28	692.45	NaN	1121.6	195.64	NaN	795.33	109.35	NaN	553.31	712.33	NaN	1056.4	418.84	NaN	1276.1	237.33	NaN	843.96	157.56	NaN	578.38	822.78	NaN
479.24	692.38	NaN	1127	207.28	NaN	805.76	104.49	NaN	553.73	712.32	NaN	1056.4	418.84	NaN	1267.8	235.59	NaN	858	155.07	NaN	578.24	822.7	NaN
479.19	692.35	NaN	1121.4	211.21	NaN	822.93	101.39	NaN	553.19	712.09	NaN	1056.4	418.84	NaN	1259.1	231.31	NaN	876	150.71	NaN	578.26	822.84	NaN
479.27	692.35	NaN	1118.7	215.22	NaN	837.73	95.441	NaN	553.2	712.2	NaN	1056.4	418.84	NaN	1251.9	223.9	NaN	898.6	155.94	NaN	578.04	822.73	NaN
479.32	692.48	NaN	1113.5	217.3	NaN	847.36	90.973	NaN	553.89	712.15	NaN	1056.4	418.84	NaN	1239.3	220.35	NaN	911.83	160.86	NaN	578.09	822.9	NaN
479.11	692.42	NaN	1109.6	217.64	NaN	869.2	91.508	NaN	554.2	712.02	NaN	1056.4	418.84	NaN	1224.5	217.72	NaN	923.16	161.37	NaN	578.68	823.53	NaN
479.1	692.59	NaN	1107.7	215.71	NaN	879.96	95.695	NaN	552.84	711.16	NaN	1056.4	418.84	NaN	1218.5	213.83	NaN	937.61	171.2	NaN	578.62	823.59	NaN
478.93	692.66	NaN	1106.3	213.69	NaN	891.62	96.371	NaN	552.18	710.36	NaN	1056.4	418.9	NaN	1210.4	209.2	NaN	950.24	175.87	NaN	579.18	824.08	NaN
477.6	693.45	NaN	1107.2	214.07	NaN	906.86	97.678	NaN	552.51	710.19	NaN	1056.4	418.9	NaN	1200.1	204.92	NaN	965.86	173.68	NaN	578.98	824	NaN
476.32	692.84	NaN	1108.5	215.71	NaN	921.57	100.64	NaN	552.76	710.35	NaN	1056.4	419.01	NaN	1190.8	200.89	NaN	979.28	172.22	NaN	578.93	823.99	NaN
477.16	694.39	NaN	1107.9	215.36	NaN	931.74	96.307	NaN	552.11	710.33	NaN	1056.4	419.01	NaN	1186.6	194.15	NaN	995.57	174.84	NaN	578.61	823.75	NaN
477.18	693.58	NaN	1109.4	215.01	NaN	940.36	94.207	NaN	551.83	709.95	NaN	1056.4	419.01	NaN	1176.1	181.31	NaN	1014.5	168.98	NaN	578.57	823.73	NaN
477.31	693.14	NaN	1109.2	214.73	NaN	957.64	99.914	NaN	552.06	709.79	NaN	1056.4	419.01	NaN	1168.4	172.39	NaN	1038.3	168.05	NaN	578.55	823.75	NaN
477.7	693.69	NaN	1109.9	215.01	NaN	971.15	107.19	NaN	552.35	709.74	NaN	1056.4	418.95	NaN	1155.4	166.64	NaN	1047.8	170.62	NaN	578.48	823.82	NaN
477.46	693.19	NaN	1110.2	215.35	NaN	982.97	109.53	NaN	553.21	709.9	NaN	1056.4	418.9	NaN	1144.4	159.96	NaN	1053.1	169.74	NaN	578.63	823.95	NaN
477.3	692.87	NaN	1110.5	216.62	NaN	991.79	115.36	NaN	553.24	709.89	NaN	1056.4	418.9	NaN	1131.1	145.54	NaN	1057.2	172.08	NaN	578.72	824.06	NaN
477.62	693.17	NaN	1108.4	218.63	NaN	1001.1	128.69	NaN	553.21	709.88	NaN	1056.4	418.79	NaN	1129.8	146.75	NaN	1060.7	176.14	NaN	577.78	823.46	NaN
478.17	693.45	NaN	1109.7	226	NaN	1001.9	136.4	NaN	552.5	709.77	NaN	1056.4	418.79	NaN	1126.2	143.81	NaN	1059.7	175.58	NaN	578.67	824.22	NaN
478.49	693.1	NaN	1110.9	232.1	NaN	1001.9	138.86	NaN	552.64	709.42	NaN	1056.4	418.79	NaN	1113.4	141.18	NaN	1060.8	177.31	NaN	578.71	824.24	NaN
478.78	693.25	NaN	1111.4	235.68	NaN	1000.2	139.98	NaN	553.03	709.19	NaN	1056.4	418.79	NaN	1104.7	127.91	NaN	1064.3	174.99	NaN	577.64	823.53	NaN
478.72	692.55	NaN	1112.7	237.38	NaN	1000.6	142.6	NaN	553.39	708.83	NaN	1056.4	418.79	NaN	1098.3	120.19	NaN	1065.4	175.3	NaN	577.67	823.83	NaN
478.58	692.4	NaN	1113.8	236.24	NaN	1000	144.13	NaN	553.41	708.8	NaN	1056.4	418.84	NaN	1089.6	116.79	NaN	1068.7	176.27	NaN	578.38	824.65	NaN
477.59	693.99	NaN	1116	234.38	NaN	1001.4	143.98	NaN	552.74	709.04	NaN	1056.4	418.84	NaN	1081.1	114.71	NaN	1071.8	177.02	NaN	578.25	824.66	NaN
477.84	693.78	NaN	1122.4	232.82	NaN	1003.7	146.15	NaN	552.47	709.19	NaN	1056.4	418.84	NaN	1073.9	118.17	NaN	1075	177.34	NaN	578.41	824.96	NaN
478.45	693.31	NaN	1127.4	232.8	NaN	1006.9	148.2	NaN	553	708.9	NaN	1056.4	418.85	NaN	1063.9	110.6	NaN	1080.8	179.52	NaN	577.59	824.42	NaN
478.43	693.11	NaN	1139.2	236.54	NaN	1009	148.46	NaN	553.32	709.01	NaN	1056.4	418.84	NaN	1052.8	106.14	NaN	1087.3	185.38	NaN	577.6	824.58	NaN
478.78	693.85	NaN	1145.7	235.17	NaN	1014.1	150.83	NaN	553.01	708.82	NaN	1056.4	418.84	NaN	1042.1	107.39	NaN	1087.5	186.67	NaN	577.39	824.59	NaN
477.92	693.68	NaN	1160.2	229.13	NaN	1018	151.26	NaN	553.61	709.11	NaN	1056.4	418.84	NaN	1028.6	109.48	NaN	1087.7	186.87	NaN	578.28	825.48	NaN
477.93	694.55	NaN	1170.8	226.98	NaN	1022.4	152.42	NaN	553.1	709.18	NaN	1056.4	418.85	NaN	1023.4	110.95	NaN	1086.4	186.58	NaN	578.1	825.53	NaN
478.2	693.61	NaN	1191.1	230.67	NaN	1028.8	153.76	NaN	552.46	708.95	NaN	1056.4	418.74	NaN	1011.3	106.81	NaN	1088.3	188.26	NaN	578.13	825.54	NaN
478.88	694.17	NaN	1205.9	229.74	NaN	1033.1	154.28	NaN	553.7	709	NaN	1056.4	418.74	NaN	1001.9	108.27	NaN	1093.1	192.95	NaN	578.01	825.58	NaN
478.86	693.55	NaN	1218	231.91	NaN	1035.7	154.67	NaN	553.9	708.86	NaN	1056.4	418.74	NaN	994.54	109.97	NaN	1099.9	197.58	NaN	577.17	824.95	NaN
479.03	693.32	NaN	1238.5	247.01	NaN	1036.7	155.48	NaN	553.7	708.73	NaN	1056.4	418.74	NaN	985.8	117.17	NaN	1111.5	208.26	NaN	577.49	825.21	NaN
478.27	694.09	NaN	1247.9	254.16	NaN	1037.8	154.45	NaN	553.17	708.69	NaN	1056.4	418.74	NaN	977.51	122.77	NaN	1120.3	212.28	NaN	577.24	825.02	NaN
477.76	693.61	NaN	1256.7	260.61	NaN	1042.9	152.87	NaN	553.93	708.54	NaN	1056.4	418.74	NaN	969.76	125.64	NaN	1132.1	209.16	NaN	577.38	825.15	NaN
478	693.56	NaN	1267.8	276.06	NaN	1051.6	150.47	NaN	554.21	708.68	NaN	1056.4	418.74	NaN	965.37	129.48	NaN	1141	206.53	NaN	577.38	825.15	NaN
477.94	693.27	NaN	1276	289.99	NaN	1062.9	151.35	NaN	554.34	708.95	NaN	1056.4	418.74	NaN	956.01	133.43	NaN	1153	207.25	NaN	577.38	825.15	NaN
478.29	693.71	NaN	1290.3	299.69	NaN	1073.4	157.61	NaN	554.41	709.27	NaN	1056.4	418.74	NaN	940.65	143.99	NaN	1162.9	200.37	NaN	577.52	825.33	NaN
478.69	694.88	NaN	1297.3	308.87	NaN	1078.9	161.12	NaN	553.8	709.69	NaN	1056.4	418.74	NaN	924.99	144.56	NaN	1174.3	187.6	NaN	577.92	825.86	NaN
478.67	694.81	NaN	1304.7	333.33	NaN	1086.9	166.21	NaN	553.44	709.71	NaN	1056.4	418.74	NaN	910.21	147.35	NaN	1178	185.8	NaN	578.03	826.05	NaN
478.26	693.77	NaN	1314.8	346.53	NaN	1092.3	171.11	NaN	553.45	709.69	NaN	1056.3	418.41	NaN	895.95	157.3	NaN	1183.9	180.11	NaN	578.07	826.08	NaN
478.21	694.02	NaN	1318.1	357.2	NaN	1098.8	180.38	NaN	554.2	709.67	NaN	1056.3	418.41	NaN	885.08	155.64	NaN	1188.9	170.27	NaN	578.23	826.28	NaN
478.17	694.73	NaN	1316.6	375.88	NaN	1105.7	184.99	NaN	555.03	709.69	NaN	1056.4	418.74	NaN	867.65	148.7	NaN	1189.1	162.77	NaN	578.2	826.28	NaN
478.07	694.53	NaN	1309.1	389.4	NaN	1112.1	189.86	NaN	553.78	709.6	NaN	1056.4	418.74	NaN	854.41	149.14	NaN	1187.8	159.77	NaN	578.07	826.32	NaN
478.31	693.73	NaN	1307.1	400.91	NaN	1114.9	193.5	NaN	552.24	709.76	NaN	1056.4	418.74	NaN	841.14	147.68	NaN	1192.5	161.67	NaN	578.06	826.33	NaN
478.63	694.46	NaN	1306.8	414.53	NaN	1114.3	194.95	NaN	552.14	709.7	NaN	1056.4	418.74	NaN	821.62	138.03	NaN	1197.2	166.54	NaN	577.89	826.21	NaN
478.66	694.29	NaN	1302.4	438.34	NaN	1116.4	197.45	NaN	552.01	709.5	NaN	1056.4	418.74	NaN	809.86	138	NaN	1199.8	173.34	NaN	577.97	826.28	NaN
478.64	693.77	NaN	1305.3	455.17	NaN	1120.8	206.78	NaN	552.57	709.44	NaN	1056.4	418.74	NaN	791.91	141.67	NaN	1205	177.52	NaN	578.14	826.44	NaN
478.63	694.06	NaN	1307.7	467.01	NaN	1123.9	212.84	NaN	553.16	709.4	NaN	1056.4	418.66	NaN	779.5	140.58	NaN	1217.2	187.83	NaN	578.03	826.39	NaN
478.6	694.07	NaN	1305	492.38	NaN	1127.3	214.36	NaN	553.28	709.42	NaN	1056.4	418.54	NaN	767	141.6	NaN	1218.3	193.48	NaN	578.15	826.59	NaN
479.14	694.64	NaN	1307.6	509.76	NaN	1134.8	216.06	NaN	552.53	709.37	NaN	1056.4	418.62	NaN	755.19	150.86	NaN	1223.5	202.03	NaN	578.06	826.61	NaN
478.96	692.85	NaN	1308.8	524.78	NaN	1142.7	218.87	NaN	553.02	709.43	NaN	1056.4	418.62	NaN	745.85	160.74	NaN	1230.4	214.32	NaN	577.91	826.51	NaN
479.69	693.96	NaN	1302.7	550.99	NaN	1154.1	223.33	NaN	553.82	709.46	NaN	1056.4	418.62	NaN	730	163.76	NaN	1230.8	223.42	NaN	577.35	826.1	NaN
479.13	692.7	NaN	1301.7	560.88	NaN	1157.2	223.81	NaN	553.76	709.5	NaN	1056.4	418.73	NaN	728.93	168.69	NaN	1231.3	232.05	NaN	577.15	826.17	NaN
479.12	693.29	NaN	1299.7	569.42	NaN	1161	223	NaN	554.03	709.28	NaN	1056.4	418.84	NaN	727.11	174.99	NaN	1240.5	242.64	NaN	577.76	826.84	NaN
479.27	692.87	NaN	1297.3	573.93	NaN	1162.8	222.55	NaN	554.58	709.21	NaN	1056.4	418.84	NaN	727.6	178.55	NaN	1248	263.88	NaN	577.2	826.46	NaN
479.85	693.42	NaN	1295.2	584.38	NaN	1163.5	222.74	NaN	554.62	709.04	NaN	1056.4	418.84	NaN	728.41	185.39	NaN	1257.5	272.42	NaN	577.81	827.07	NaN
479.89	692.63	NaN	1291	602.39	NaN	1167.7	222.11	NaN	554.6	708.84	NaN	1056.4	418.84	NaN	726.81	187.84	NaN	1274.9	281.85	NaN	577.58	826.61	NaN
479.77	692.57	NaN	1293.8	624.21	NaN	1175.3	222.74	NaN	554.45	708.75	NaN	1056.4	418.84	NaN	723.91	190.06	NaN	1290.5	304.46	NaN	578.62	827.14	NaN
479.97	692.99	NaN	1291.1	645.36	NaN	1185.8	225.02	NaN	554.2	708.6	NaN	1056.4	418.84	NaN	718.61	192.84	NaN	1305.1	312.31	NaN	579.49	827.77	NaN
479.98	693.03	NaN	1289.7	663.95	NaN	1199.7	227.19	NaN	554.79	708.49	NaN	1056.4	418.84	NaN	712.92	195.01	NaN	1324.1	323.5	NaN	580.19	831.87	NaN
480.03	693.03	NaN	1292.4	685.1	NaN	1209.5	228.02	NaN	555.11	708.47	NaN	1056.4	418.73	NaN	703.86	203.23	NaN	1340.6	347.17	NaN	583.06	834.45	NaN
480.03	692.99	NaN	1284.3	706.09	NaN	1225.2	225.61	NaN	555.19	708.48	NaN	1056.4	418.73	NaN	699.06	214.6	NaN	1358.8	360.35	NaN	583.01	835.16	NaN
480.43	693.72	NaN	1277.6	715.09	NaN	1235.8	230.2	NaN	555.26	708.31	NaN	1056.4	418.73	NaN	687.98	220.51	NaN	1369.5	381.78	NaN	584.58	836.62	NaN
480.29	692.9	NaN	1271.6	725	NaN	1249	241.19	NaN	554.69	707.85	NaN	1056.4	418.73	NaN	680.06	225.29	NaN	1376.6	406.29	NaN	587.91	839.48	NaN
480.36	692.99	NaN	1263.9	729.48	NaN	1259.5	244.53	NaN	555.01	707.89	NaN	1056.4	418.73	NaN	673.29	244.21	NaN	1385.7	419.6	NaN	589.29	841.69	NaN
480.32	692.91	NaN	1255.2	739.7	NaN	1269.5	248.12	NaN	554.87	707.86	NaN	1056.4	418.73	NaN	656.82	254.27	NaN	1379.2	448.24	NaN	594.18	843.04	NaN
480.31	692.92	NaN	1249.6	747.9	NaN	1280.5	262.8	NaN	555.78	707.9	NaN	1056.4	418.73	NaN	648.35	264.65	NaN	1376.3	462.67	NaN	595.25	845.04	NaN
480.3	693.03	NaN	1246.9	763.78	NaN	1284.6	274.05	NaN	555.86	707.83	NaN	1056.4	418.73	NaN	644.37	283.57	NaN	1373.9	484.25	NaN	596.33	844.92	NaN
480.12	692.57	NaN	1244.1	774.89	NaN	1291.5	284.06	NaN	556.25	707.73	NaN	1056.4	418.73	NaN	634.15	294.55	NaN	1362.9	503.68	NaN	599.02	846.12	NaN
480.31	692.85	NaN	1237.9	791.54	NaN	1298.8	293.02	NaN	556.28	707.7	NaN	1056.4	418.73	NaN	619.32	303.12	NaN	1358.9	522.21	NaN	601.69	847.77	NaN
480.3	692.64	NaN	1236.4	800.62	NaN	1307.4	310.7	NaN	556.39	707.67	NaN	1056.4	418.73	NaN	612.75	314.39	NaN	1341.7	539.08	NaN	603.85	847.82	NaN
480.33	692.6	NaN	1235.1	814.78	NaN	1307.9	318.31	NaN	556.23	707.7	NaN	1056.4	418.73	NaN	605.38	326.26	NaN	1329.2	548.15	NaN	605.71	846.86	NaN
480.2	692.85	NaN	1232.8	823.52	NaN	1310.8	323.39	NaN	556.55	707.73	NaN	1056.4	418.73	NaN	600.18	325.27	NaN	1318.2	564.23	NaN	606.37	847.86	NaN
480.29	693.61	NaN	1224	839.42	NaN	1312.3	336.53	NaN	557	707.81	NaN	1056.4	418.73	NaN	594.06	323.47	NaN	1290.1	579.95	NaN	609.08	850.67	NaN
480.06	693.17	NaN	1220.9	849.65	NaN	1307.2	354.68	NaN	556.91	707.79	NaN	1056.4	418.73	NaN	587.17	325.63	NaN	1280	596.31	NaN	611.18	852.8	NaN
479.85	693.15	NaN	1215.7	857.39	NaN	1302.6	361.64	NaN	557.02	707.8	NaN	1056.4	418.85	NaN	586.45	331.38	NaN	1261	610.79	NaN	612.61	856.12	NaN
480.03	693.74	NaN	1207.7	864.16	NaN	1301.3	367.58	NaN	555.7	707.74	NaN	1056.4	418.85	NaN	587.97	333.08	NaN	1245	625.67	NaN	613.56	860.17	NaN
479.86	693.78	NaN	1191.1	873.95	NaN	1296.9	386.38	NaN	556.7	708	NaN	1056.4	418.85	NaN	590.41	335.19	NaN	1240.1	650.9	NaN	615.44	864.21	NaN
