X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
259.39	49.238	NaN	122.24	33.883	NaN	239.03	75.714	NaN	NaN	NaN	NaN	132.16	64.752	NaN
267.07	48.394	NaN	123.07	28.659	NaN	239.95	73.496	NaN	NaN	NaN	NaN	132.37	66.1	NaN
274.67	47.03	NaN	123.45	29.946	NaN	240.46	71.733	NaN	NaN	NaN	NaN	132.47	66.246	NaN
283.14	45	NaN	124.38	28.453	NaN	241.37	68.872	NaN	NaN	NaN	NaN	132.9	67.252	NaN
290.21	43.18	NaN	125.4	28.3	NaN	241.41	67.789	NaN	NaN	NaN	NaN	132.57	68.026	NaN
296.88	41.467	NaN	126.31	28.481	NaN	241.26	67.104	NaN	NaN	NaN	NaN	132.18	68.198	NaN
302.33	39.927	NaN	126.27	30.318	NaN	241.18	65.393	NaN	NaN	NaN	NaN	131.24	67.787	NaN
308.16	38.083	NaN	127.3	30.112	NaN	241.26	63.41	NaN	NaN	NaN	NaN	129.86	66.541	NaN
313.36	36.651	NaN	128.45	29.252	NaN	241.15	62.078	NaN	NaN	NaN	NaN	130.3	65.885	NaN
321.09	51.602	NaN	NaN	NaN	NaN	241.37	60.376	NaN	NaN	NaN	NaN	NaN	NaN	NaN
313.88	70.125	NaN	NaN	NaN	NaN	241.24	59.367	NaN	164.26	269.65	NaN	NaN	NaN	NaN
300.99	81.8	NaN	NaN	NaN	NaN	241.07	58.672	NaN	163.26	253.27	NaN	NaN	NaN	NaN
288.3	89.171	NaN	NaN	NaN	NaN	241.31	56.975	NaN	169.01	243.66	NaN	NaN	NaN	NaN
277.59	95.218	NaN	NaN	NaN	NaN	241.52	55.292	NaN	175.55	235.38	NaN	NaN	NaN	NaN
268.83	100.33	NaN	NaN	NaN	NaN	241.47	54.429	NaN	181.55	228.01	NaN	NaN	NaN	NaN
259.36	106.06	NaN	NaN	NaN	NaN	241.51	53.282	NaN	186.52	221.39	NaN	NaN	NaN	NaN
251.87	110.42	NaN	NaN	NaN	NaN	241.82	51.698	NaN	190.84	215.48	NaN	NaN	NaN	NaN
244.68	115.11	NaN	NaN	NaN	NaN	242.11	50.786	NaN	195.65	209.13	NaN	NaN	NaN	NaN
237.86	119.62	NaN	NaN	NaN	NaN	244.6	47.35	NaN	199.17	204.77	NaN	NaN	NaN	NaN
231.96	123.69	NaN	NaN	NaN	NaN	246.69	45.281	NaN	202.97	199.85	NaN	127.18	47.958	NaN
227.17	127.02	NaN	NaN	NaN	NaN	248.62	43.684	NaN	205.83	196.33	NaN	126.87	46.22	NaN
221.62	131.33	NaN	NaN	NaN	NaN	250.66	42.168	NaN	208.78	190.38	NaN	126.59	44.585	NaN
216.83	134.98	NaN	NaN	NaN	NaN	252.67	40.598	NaN	208.84	181.74	NaN	126.76	43	NaN
212.7	138	NaN	NaN	NaN	NaN	254.44	39.273	NaN	208.54	171.27	NaN	126.82	41.386	NaN
208.25	141.4	NaN	NaN	NaN	NaN	256.3	37.91	NaN	208.96	161.76	NaN	127.31	39.36	NaN
NaN	NaN	NaN	NaN	NaN	NaN	258.14	36.657	NaN	NaN	NaN	NaN	127.73	38.156	NaN
NaN	NaN	NaN	NaN	NaN	NaN	259.96	35.357	NaN	NaN	NaN	NaN	128.06	36.824	NaN
NaN	NaN	NaN	NaN	NaN	NaN	261.65	34.297	NaN	NaN	NaN	NaN	132.69	27.937	NaN
NaN	NaN	NaN	NaN	NaN	NaN	262.77	33.579	NaN	NaN	NaN	NaN	131.19	27.149	NaN
NaN	NaN	NaN	NaN	NaN	NaN	264.49	32.344	NaN	NaN	NaN	NaN	129.79	26.042	NaN
NaN	NaN	NaN	NaN	NaN	NaN	265.61	31.564	NaN	NaN	NaN	NaN	130.45	27.41	NaN
195.83	169.67	NaN	NaN	NaN	NaN	266.49	30.887	NaN	213.96	123.22	NaN	131.26	27.541	NaN
195.53	174.08	NaN	168.23	24	NaN	266.82	30.702	NaN	216.12	118.21	NaN	131.81	28.007	NaN
195.49	179.64	NaN	167.87	24.605	NaN	269.39	29.446	NaN	217.77	114.35	NaN	133.14	28.007	NaN
195.55	183.39	NaN	168.43	23.633	NaN	273.27	29.315	NaN	219.48	110.77	NaN	134.03	28.307	NaN
195.9	186.9	NaN	167.73	23.962	NaN	277.93	30.136	NaN	220.81	107.84	NaN	134.92	28.508	NaN
196.42	190.08	NaN	168.94	22.5	NaN	281.39	30.568	NaN	222.5	104.35	NaN	132.66	30.732	NaN
196.75	192.62	NaN	168.91	22.636	NaN	286.29	31.21	NaN	224.69	100.27	NaN	133.13	31.102	NaN
198.04	196.76	NaN	168.91	22.636	NaN	290.25	31.5	NaN	227.31	97.556	NaN	132.62	32.442	NaN
202.14	199.46	NaN	168.94	22.5	NaN	294.6	31.939	NaN	231.11	95.128	NaN	131.93	33.702	NaN
207.06	200.09	NaN	168.97	22.667	NaN	298.89	32.222	NaN	235.58	93.008	NaN	132.52	33.824	NaN
216.82	200.51	NaN	168.76	22.714	NaN	302.4	32.624	NaN	240.31	91.215	NaN	133.11	34.136	NaN
223.94	200.57	NaN	168.69	22.654	NaN	309.26	38.99	NaN	244.64	89.61	NaN	133.63	33.579	NaN
231.35	200.6	NaN	168.69	22.654	NaN	312.47	51.412	NaN	247.36	88.57	NaN	134.33	35.275	NaN
237.14	200.51	NaN	168.64	22.76	NaN	315.97	63.962	NaN	250.9	87.476	NaN	134.82	35.552	NaN
243.58	200.39	NaN	168.76	22.931	NaN	317.53	75.559	NaN	254.58	86.205	NaN	135.74	35.128	NaN
249.23	200.03	NaN	168.22	22.438	NaN	318.4	86.43	NaN	257.72	85.13	NaN	135.79	35.808	NaN
254.26	199.82	NaN	168.38	22.429	NaN	319.25	96.549	NaN	260.65	84.168	NaN	136.19	36.644	NaN
259.61	199.31	NaN	168.38	22.429	NaN	319.92	108.19	NaN	262.89	83.475	NaN	134.87	40.21	NaN
264.41	199	NaN	NaN	NaN	NaN	320.26	116.17	NaN	265.59	83.048	NaN	135.25	40.935	NaN
267.35	198.75	NaN	NaN	NaN	NaN	320.62	123.67	NaN	271.04	85.129	NaN	135.28	43.164	NaN
271.11	198.36	NaN	NaN	NaN	NaN	321.16	132.26	NaN	271.55	85.6	NaN	135.34	44.033	NaN
276.92	197.89	NaN	125.48	60.083	NaN	321.94	141.06	NaN	274.63	88.766	NaN	148.1	28.071	NaN
278.75	197.85	NaN	125.5	63	NaN	322.69	147.84	NaN	276.98	91.573	NaN	147.06	27.379	NaN
281.27	197.64	NaN	125.45	64.535	NaN	323.25	154.37	NaN	279.13	94.33	NaN	144	26.018	NaN
286.26	197.04	NaN	125.26	67.245	NaN	321.63	160.27	NaN	281.15	96.939	NaN	140.92	24.459	NaN
289.53	196.9	NaN	125.03	69.212	NaN	316.42	163.16	NaN	283.13	99.51	NaN	137.45	23.529	NaN
293.02	196.52	NaN	124.67	71.247	NaN	311.41	164.03	NaN	284.79	101.65	NaN	134.06	23.44	NaN
294.56	196.42	NaN	124.33	72.894	NaN	305.26	164.19	NaN	286.38	103.87	NaN	130.51	24.895	NaN
297.77	196.1	NaN	124.03	74.061	NaN	299.37	164.23	NaN	288.03	106.23	NaN	128.94	26.268	NaN
300.69	195.88	NaN	122.93	78.392	NaN	292.89	164.5	NaN	289.47	108.17	NaN	127.38	28.183	NaN
303.09	195.56	NaN	123.87	79.633	NaN	287.65	164.48	NaN	290.71	109.69	NaN	127.05	29.376	NaN
305.65	195.41	NaN	126.24	78.85	NaN	282.63	164.8	NaN	292.17	111.67	NaN	127.25	30.323	NaN
307.33	195.08	NaN	126.96	80.293	NaN	277.57	165.22	NaN	293.26	113.29	NaN	128.13	31.03	NaN
309.12	195.04	NaN	127.72	81.593	NaN	273.67	165.57	NaN	294.61	115.11	NaN	128.11	31.765	NaN
311.36	194.89	NaN	126.54	84.574	NaN	269.11	166.11	NaN	295.72	116.88	NaN	128.66	32.689	NaN
314.09	194.75	NaN	126.55	85.73	NaN	265.72	166.5	NaN	296.88	118.78	NaN	128.84	34.107	NaN
315.46	194.55	NaN	126.37	87.115	NaN	262.41	166.92	NaN	297.8	120.44	NaN	129.5	36.264	NaN
318.7	192.54	NaN	126	88.664	NaN	258	167.72	NaN	298.39	121.52	NaN	130.62	38.744	NaN
321.1	186.25	NaN	126.14	89.261	NaN	254.78	168.16	NaN	299.15	123.06	NaN	132.09	41.6	NaN
322.74	179.69	NaN	125.94	90.027	NaN	250.88	168.77	NaN	299.73	124.6	NaN	133.59	44.731	NaN
324.29	173.51	NaN	125.95	90.4	NaN	247.87	169.3	NaN	300.31	127.13	NaN	134.71	46.92	NaN
325.95	168.16	NaN	125.74	90.794	NaN	245.54	169.65	NaN	299.24	130.41	NaN	135.86	49.265	NaN
328	161.63	NaN	125.5	91.739	NaN	243.08	169.96	NaN	296.95	134.39	NaN	136.38	51.185	NaN
329.78	156.1	NaN	124.34	94.088	NaN	240.86	170.32	NaN	293.79	138.94	NaN	136.45	52.087	NaN
331.28	151.49	NaN	124.09	94.962	NaN	237.69	170.94	NaN	291.29	142.65	NaN	134.94	54.454	NaN
332.7	146.93	NaN	123.93	95.911	NaN	235.38	171.4	NaN	288.72	146.59	NaN	131.68	55.516	NaN
333.95	142.62	NaN	123.2	97.752	NaN	232.93	171.91	NaN	286.63	149.8	NaN	128.7	55.453	NaN
335.13	138.73	NaN	123.04	98.398	NaN	230.84	172.34	NaN	284.6	152.38	NaN	129.52	55.373	NaN
336.02	135.17	NaN	122.84	99.22	NaN	228.39	172.84	NaN	282.01	155.82	NaN	129.74	55.244	NaN
337.02	131.41	NaN	122.84	99.273	NaN	226.63	173.24	NaN	279.71	158.44	NaN	129.56	55	NaN
337.94	127.83	NaN	123.05	100.82	NaN	224.02	173.85	NaN	277.73	160.64	NaN	129.66	54.992	NaN
338.87	124.52	NaN	124.34	105.44	NaN	222.44	174.19	NaN	275.89	162.57	NaN	129.73	55.075	NaN
339.53	121.94	NaN	126.25	108.3	NaN	220.57	174.73	NaN	273.7	165.17	NaN	129.31	55.198	NaN
340.3	118.8	NaN	127.19	109.07	NaN	218.44	175.27	NaN	272.11	168.37	NaN	129.43	55.421	NaN
340.94	116.02	NaN	128.92	111.17	NaN	216.36	176.23	NaN	271.11	171.47	NaN	129.31	55.726	NaN
341.42	113.97	NaN	130.66	113.47	NaN	210.9	179.56	NaN	270.14	174.41	NaN	129.16	56.185	NaN
341.71	112.59	NaN	131.69	115.01	NaN	206.61	182.46	NaN	269.51	177.19	NaN	129.24	56.508	NaN
342.09	110.52	NaN	132.94	116.98	NaN	203.16	184.68	NaN	269.1	179.17	NaN	129.54	56.966	NaN
342.45	108.78	NaN	133.82	118.36	NaN	200.17	186.92	NaN	268.52	182.3	NaN	127.15	56.744	NaN
342.8	107.1	NaN	135.06	120.31	NaN	196.85	189.55	NaN	268.06	184.74	NaN	127.84	55.759	NaN
342.78	104.54	NaN	136.85	122.67	NaN	193.97	192.38	NaN	267.73	186.5	NaN	128.4	54.898	NaN
341.67	101.78	NaN	139.46	124.4	NaN	191.87	194.59	NaN	267.56	188.66	NaN	131.79	53.262	NaN
339.91	99.547	NaN	142.56	126.62	NaN	188.14	198.9	NaN	267.33	190.55	NaN	134.99	52.496	NaN
338.95	98.393	NaN	146.68	129.57	NaN	187.16	200.14	NaN	266.97	192.64	NaN	139.85	51.878	NaN
337.21	97	NaN	149.31	131.43	NaN	186.14	203.2	NaN	266.5	194.77	NaN	144.2	51.835	NaN
335.63	95.722	NaN	151.72	133.1	NaN	185.77	207.12	NaN	266.1	195.75	NaN	149.17	52.142	NaN
334	93.949	NaN	154.64	135.42	NaN	185.71	209.93	NaN	265.8	197.87	NaN	153.19	52.383	NaN
332.33	92.467	NaN	156.41	136.63	NaN	186.23	213.72	NaN	265.41	199.4	NaN	156.61	52.492	NaN
330.39	91.016	NaN	159.38	138.83	NaN	186.86	217.29	NaN	265.05	201.02	NaN	161.16	52.586	NaN
327.75	89.836	NaN	160.88	139.73	NaN	187.86	221.11	NaN	264.56	203.04	NaN	162.87	52.742	NaN
324.57	88.623	NaN	162.73	140.94	NaN	188.62	224.06	NaN	264.63	204.77	NaN	166.7	52.701	NaN
321.62	87.072	NaN	163.92	141.93	NaN	189.37	226.67	NaN	264.41	206.01	NaN	170.08	52.937	NaN
317.08	84.651	NaN	165.43	143.35	NaN	190.08	229.22	NaN	264.89	209.52	NaN	172.19	53.382	NaN
314.45	83.104	NaN	166.42	144.46	NaN	190.88	231.9	NaN	264.97	211.81	NaN	174.68	53.368	NaN
312.44	82.325	NaN	167.69	145.76	NaN	191.47	233.8	NaN	265.18	213.9	NaN	177.54	53.429	NaN
308.8	80.427	NaN	168.3	146.7	NaN	191.95	235.92	NaN	266.38	217.66	NaN	179.22	53.824	NaN
306.92	79.413	NaN	169.93	148.92	NaN	192.52	237.82	NaN	267.54	221.19	NaN	181.6	54.04	NaN
304.11	78.095	NaN	170.2	149.75	NaN	193.21	240.23	NaN	268.43	223.67	NaN	183.67	54.276	NaN
301.93	76.905	NaN	169.45	150.79	NaN	193.72	241.82	NaN	269.3	226.39	NaN	186.48	54.46	NaN
299.65	75.865	NaN	167.54	149.83	NaN	194.31	244.21	NaN	270.65	229.16	NaN	187.39	54.873	NaN
298.36	75.239	NaN	165.94	148.46	NaN	194.62	245.34	NaN	272.22	232.3	NaN	189.67	54.968	NaN
296.63	74.347	NaN	162.84	146.42	NaN	195.04	247.16	NaN	273.29	235.57	NaN	191.66	55.071	NaN
295.47	73.653	NaN	158.59	143.43	NaN	195.5	248.77	NaN	272.87	239.69	NaN	194.16	55.083	NaN
293.43	72.681	NaN	157.11	141.39	NaN	195.89	250.7	NaN	271.87	243.36	NaN	195.8	55.373	NaN
292.97	72.465	NaN	154.97	138.77	NaN	196.15	252.28	NaN	270.99	246.02	NaN	197.53	55.619	NaN
292.32	72.105	NaN	152.74	135.89	NaN	196.65	254.38	NaN	268.85	249.77	NaN	199.19	55.706	NaN
291.16	71.357	NaN	150.43	133	NaN	196.67	254.82	NaN	267.55	252.1	NaN	201.21	55.871	NaN
289.63	69.843	NaN	149.14	131.19	NaN	197.1	256.39	NaN	266.36	254.04	NaN	202.41	56.301	NaN
288.53	68.455	NaN	147.12	128.82	NaN	197.35	257.73	NaN	265.38	255.93	NaN	206.6	56.46	NaN
286.27	65.821	NaN	145.71	126.93	NaN	197.6	259.1	NaN	264.42	257.71	NaN	210.34	57.041	NaN
284.8	64.265	NaN	144.37	124.97	NaN	197.35	258.78	NaN	263.8	258.92	NaN	213.24	57.4	NaN
283.43	63.286	NaN	143.14	123.35	NaN	197.74	262.46	NaN	262.53	260.91	NaN	217.52	57.562	NaN
282	61.889	NaN	142.11	121.88	NaN	196.24	263.87	NaN	262.1	261.74	NaN	220.91	57.7	NaN
280.82	60.933	NaN	141.14	120.46	NaN	194.25	266.46	NaN	261.05	263.34	NaN	222.27	57.964	NaN
279.11	58.889	NaN	140.05	118.91	NaN	190.78	269.47	NaN	259.86	265.08	NaN	225.95	57.872	NaN
277.11	56.787	NaN	139.1	117.5	NaN	188.19	271.19	NaN	259.51	265.66	NaN	228.07	58.047	NaN
277.02	56.305	NaN	137.75	116.46	NaN	185.63	272.78	NaN	258.99	266.65	NaN	230.28	58.079	NaN
276.68	55.704	NaN	135.77	113.65	NaN	182.21	274.54	NaN	258.48	267.29	NaN	230.82	58.256	NaN
276.35	54.519	NaN	133.83	111	NaN	179.48	275.63	NaN	257.67	268.96	NaN	233.03	58.317	NaN
276.65	52.557	NaN	131.71	106.61	NaN	177.29	276.37	NaN	256.24	273.93	NaN	234.36	58.296	NaN
277.17	50.533	NaN	129.76	102.38	NaN	174.87	277.24	NaN	254.75	278.84	NaN	235.13	58.4	NaN
278.14	48.464	NaN	128.27	99.528	NaN	172.23	278.15	NaN	253.5	282.93	NaN	236.6	58.278	NaN
279.12	46.517	NaN	126.75	96.631	NaN	169.95	279.25	NaN	251.8	287.89	NaN	237.85	58.105	NaN
279.39	45.333	NaN	125.3	93.805	NaN	167.72	280.88	NaN	250.73	291.21	NaN	239.61	57.7	NaN
280.22	42.273	NaN	123.98	90.842	NaN	165.94	283.13	NaN	249.3	295.14	NaN	241.84	56.37	NaN
280.31	40.692	NaN	123.22	87.856	NaN	164.97	284.63	NaN	248	298.29	NaN	243.28	55.321	NaN
280.36	38.837	NaN	123.19	85.753	NaN	163.53	287.39	NaN	245.18	301.07	NaN	245.22	52.701	NaN
280.23	37	NaN	123.88	81.363	NaN	161.99	290.82	NaN	238.78	296.63	NaN	246.62	50.632	NaN
279.85	34.746	NaN	124.8	78.122	NaN	161.08	292.81	NaN	235.57	291.64	NaN	247.82	48.12	NaN
279.47	32.784	NaN	125.59	75.862	NaN	160.01	295.41	NaN	230	286.01	NaN	249.24	45.423	NaN
279.45	33.25	NaN	126.88	72.649	NaN	159.21	297.11	NaN	223.47	280.87	NaN	249.94	44.202	NaN
278.95	30.844	NaN	127.52	70.287	NaN	158.25	299.9	NaN	218.02	276.47	NaN	250.78	42.738	NaN
278.92	29.167	NaN	128.35	67.128	NaN	157.36	302.07	NaN	211.99	273.27	NaN	251.56	41.453	NaN
278.68	29.553	NaN	129.04	64.779	NaN	155.56	305.82	NaN	205.05	273.83	NaN	250.96	42.151	NaN
278.51	29.787	NaN	129.32	63.113	NaN	153.37	307.94	NaN	195.56	277.76	NaN	251.79	39.815	NaN
277.67	28.13	NaN	130.15	59.33	NaN	149.54	311.11	NaN	187.32	281.02	NaN	251.92	36.623	NaN
275.63	26.634	NaN	129.83	59.587	NaN	145.67	314.2	NaN	178.24	287.4	NaN	251.47	32.912	NaN
271.82	24.179	NaN	130.36	57.113	NaN	140.38	317.08	NaN	172.02	291.72	NaN	250.84	28.838	NaN
269.31	24.014	NaN	129.94	52.333	NaN	134.55	315.12	NaN	162.17	293.97	NaN	250.28	26.45	NaN
267.27	24.086	NaN	129.13	50.953	NaN	134.02	310.39	NaN	156.39	294.24	NaN	249.88	25.644	NaN
265.16	24.274	NaN	126.86	45.978	NaN	NaN	NaN	NaN	NaN	NaN	NaN	249.43	25.279	NaN
263.11	24.408	NaN	126.67	44.094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	249.09	25.292	NaN
262.13	25.457	NaN	127.11	42.522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	248.45	24.719	NaN
NaN	NaN	NaN	127.23	39.629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	127.85	38.769	NaN	NaN	NaN	NaN	136.38	300.24	NaN	NaN	NaN	NaN
NaN	NaN	NaN	128.84	37.307	NaN	NaN	NaN	NaN	135.41	300.16	NaN	NaN	NaN	NaN
NaN	NaN	NaN	130.11	35.932	NaN	NaN	NaN	NaN	133.82	300.31	NaN	NaN	NaN	NaN
NaN	NaN	NaN	131.33	34.333	NaN	NaN	NaN	NaN	134.1	300.25	NaN	NaN	NaN	NaN
NaN	NaN	NaN	132.89	31.604	NaN	137.88	252.9	NaN	134.1	299.51	NaN	NaN	NaN	NaN
NaN	NaN	NaN	133.64	30.117	NaN	138.72	247.73	NaN	135.18	298.18	NaN	NaN	NaN	NaN
NaN	NaN	NaN	134.75	28.26	NaN	139.42	243.02	NaN	137.02	293.79	NaN	NaN	NaN	NaN
NaN	NaN	NaN	135.31	29.227	NaN	140.16	239.1	NaN	138.25	291.65	NaN	NaN	NaN	NaN
NaN	NaN	NaN	135.6	30.359	NaN	141.41	233.38	NaN	139.89	285.97	NaN	NaN	NaN	NaN
NaN	NaN	NaN	136.76	30.372	NaN	142.14	229.94	NaN	142.79	277.89	NaN	NaN	NaN	NaN
NaN	NaN	NaN	136.99	29.95	NaN	143.27	225.11	NaN	144.27	274.07	NaN	NaN	NaN	NaN
NaN	NaN	NaN	137.44	29.965	NaN	144.03	221.68	NaN	145.92	269.82	NaN	NaN	NaN	NaN
NaN	NaN	NaN	138.22	31.248	NaN	145.02	218.14	NaN	148.7	262.63	NaN	NaN	NaN	NaN
NaN	NaN	NaN	137.38	29.228	NaN	145.89	214.68	NaN	151.13	257	NaN	NaN	NaN	NaN
NaN	NaN	NaN	137.55	29.521	NaN	146.81	211.54	NaN	152.26	253.19	NaN	NaN	NaN	NaN
NaN	NaN	NaN	138.69	31.792	NaN	147.8	208.23	NaN	153.63	247.88	NaN	NaN	NaN	NaN
NaN	NaN	NaN	138.85	33.032	NaN	148.65	205.2	NaN	155.86	241.2	NaN	NaN	NaN	NaN
NaN	NaN	NaN	137.81	33.585	NaN	149.35	202.39	NaN	159.88	234.76	NaN	NaN	NaN	NaN
NaN	NaN	NaN	134.96	33.645	NaN	149.85	200.28	NaN	165.38	227.42	NaN	NaN	NaN	NaN
NaN	NaN	NaN	132.53	33.627	NaN	150.52	198.11	NaN	170.55	219.85	NaN	NaN	NaN	NaN
NaN	NaN	NaN	132.42	33.764	NaN	151.38	194.77	NaN	176.46	214.31	NaN	NaN	NaN	NaN
NaN	NaN	NaN	132.32	34.008	NaN	151.86	192.88	NaN	181.93	209.83	NaN	NaN	NaN	NaN
NaN	NaN	NaN	134.08	34.851	NaN	152.39	190.45	NaN	189.42	203.72	NaN	NaN	NaN	NaN
NaN	NaN	NaN	130.44	35.287	NaN	152.96	188.2	NaN	194.66	199.16	NaN	NaN	NaN	NaN
NaN	NaN	NaN	130.87	36.733	NaN	153.49	185.98	NaN	200.11	194.91	NaN	NaN	NaN	NaN
NaN	NaN	NaN	132.97	38.01	NaN	153.94	184.19	NaN	205	191.58	NaN	NaN	NaN	NaN
NaN	NaN	NaN	135.28	38.71	NaN	154.44	182.18	NaN	209.6	188.18	NaN	NaN	NaN	NaN
NaN	NaN	NaN	137.77	37.974	NaN	154.89	180.31	NaN	213.66	185.4	NaN	NaN	NaN	NaN
NaN	NaN	NaN	140.36	37.582	NaN	155.09	178.65	NaN	218.59	182.79	NaN	NaN	NaN	NaN
NaN	NaN	NaN	141.41	39.293	NaN	155.43	175.34	NaN	223.43	182.36	NaN	NaN	NaN	NaN
NaN	NaN	NaN	141.68	42.573	NaN	155.21	172.79	NaN	230.09	182.36	NaN	NaN	NaN	NaN
NaN	NaN	NaN	142.13	46.868	NaN	154.48	168.77	NaN	235.67	182.87	NaN	NaN	NaN	NaN
NaN	NaN	NaN	142.96	47.839	NaN	153.76	165.12	NaN	241.73	183.29	NaN	NaN	NaN	NaN
NaN	NaN	NaN	143.21	52.554	NaN	153.2	161.67	NaN	247.1	183.98	NaN	NaN	NaN	NaN
NaN	NaN	NaN	143.78	53.424	NaN	152.52	158.23	NaN	251.82	184.75	NaN	NaN	NaN	NaN
NaN	NaN	NaN	144.29	53.878	NaN	151.9	155.39	NaN	255.99	185.53	NaN	NaN	NaN	NaN
NaN	NaN	NaN	144.52	54.644	NaN	151.51	153.08	NaN	259.58	186.26	NaN	NaN	NaN	NaN
NaN	NaN	NaN	144.29	58.234	NaN	150.95	150.66	NaN	263.87	187.22	NaN	NaN	NaN	NaN
NaN	NaN	NaN	144.69	57.059	NaN	150.35	148.19	NaN	266.65	187.91	NaN	NaN	NaN	NaN
NaN	NaN	NaN	144.49	60.324	NaN	149.83	145.11	NaN	270.95	189.16	NaN	NaN	NaN	NaN
NaN	NaN	NaN	145.55	59.763	NaN	149.85	143.39	NaN	273.77	189.7	NaN	NaN	NaN	NaN
NaN	NaN	NaN	145.62	61.038	NaN	149.98	142.21	NaN	276.11	190.37	NaN	NaN	NaN	NaN
NaN	NaN	NaN	144.67	61.645	NaN	149.8	139.67	NaN	279.24	191.19	NaN	NaN	NaN	NaN
NaN	NaN	NaN	143.4	62.47	NaN	149.51	136.53	NaN	280.97	191.57	NaN	NaN	NaN	NaN
NaN	NaN	NaN	140.83	62.912	NaN	149.53	135.35	NaN	283.81	192.24	NaN	NaN	NaN	NaN
320.84	27.926	NaN	139.28	63.21	NaN	149.17	132.64	NaN	286.2	192.78	NaN	285.59	22.733	NaN
323.8	30.575	NaN	138.08	63.432	NaN	148.89	131.13	NaN	288.25	193.19	NaN	281.67	22.73	NaN
326.38	32.765	NaN	135.93	63.615	NaN	148.13	127.8	NaN	290.59	193.64	NaN	275.91	22.093	NaN
328.7	34.899	NaN	134.09	63.777	NaN	147.92	125.33	NaN	291.65	193.74	NaN	273.29	21.733	NaN
331.08	36.526	NaN	131.23	63.894	NaN	147.63	123.12	NaN	292.94	193.85	NaN	269.68	21.018	NaN
332.4	37.577	NaN	133.88	63.843	NaN	147.4	120.11	NaN	296.38	194.37	NaN	266.96	20.686	NaN
332.38	37.872	NaN	134.18	63.923	NaN	146.87	116.81	NaN	297.88	194.48	NaN	265.19	20.433	NaN
332.93	37.94	NaN	133.98	63.875	NaN	146.55	114	NaN	299.66	194.62	NaN	262.56	20.105	NaN
334.27	38.054	NaN	133.99	63.928	NaN	146.23	111.38	NaN	302.11	194.55	NaN	259.48	19.482	NaN
335.3	37.614	NaN	134.09	63.698	NaN	145.84	108.7	NaN	305.55	192.65	NaN	257.7	19.364	NaN
337.89	37.095	NaN	132.85	63.155	NaN	144.81	106.54	NaN	310	187.9	NaN	255.69	19.216	NaN
340.47	36	NaN	129.51	60.337	NaN	141.17	102.9	NaN	313.45	182.79	NaN	253.23	19.113	NaN
342.98	34.707	NaN	128.05	57.885	NaN	138.43	101.76	NaN	316.68	177.77	NaN	249.17	19.598	NaN
345.67	33.507	NaN	126.36	55.557	NaN	135.71	100.96	NaN	319.25	173.9	NaN	247.68	19.579	NaN
349.19	32.905	NaN	126.66	54.52	NaN	133.59	100.27	NaN	321.68	170.03	NaN	245.47	19.613	NaN
351.95	32.557	NaN	125.2	51.831	NaN	133.07	99.882	NaN	324.26	166.01	NaN	242.34	19.84	NaN
354.76	32.602	NaN	124.33	47.523	NaN	133.65	99.526	NaN	326.03	163.51	NaN	239.07	19.792	NaN
358.6	32.635	NaN	124.36	46.089	NaN	133.89	98.935	NaN	328.13	160.18	NaN	238.4	19.798	NaN
361.25	32.56	NaN	124.09	43.526	NaN	133.33	98.289	NaN	330.33	157.01	NaN	234.2	19.988	NaN
364.01	32.531	NaN	124.24	41.992	NaN	134.18	98.041	NaN	332.49	153.66	NaN	234.51	21.352	NaN
366.64	32.566	NaN	124.74	41.089	NaN	136.12	97.807	NaN	334.11	151.1	NaN	233.33	25	NaN
368.94	32.494	NaN	125.34	40.531	NaN	135.13	97.198	NaN	336.04	148.18	NaN	232.6	30.472	NaN
370.38	32.355	NaN	126.38	38.299	NaN	131.15	94.786	NaN	337.66	145.58	NaN	232.33	35.333	NaN
371.79	32.37	NaN	127.22	37.198	NaN	131.02	93.769	NaN	339.44	142.71	NaN	231.82	40.212	NaN
373.98	32.314	NaN	127.64	36.844	NaN	131.18	93.145	NaN	340.01	141.5	NaN	231.17	46.188	NaN
376.36	32.353	NaN	128.08	36.929	NaN	130.52	91.838	NaN	342.55	139.18	NaN	229.95	51.591	NaN
378.98	32.446	NaN	129.27	34.22	NaN	129.28	90.333	NaN	344.81	137.87	NaN	229.1	55.39	NaN
380.82	32.461	NaN	130.33	33.754	NaN	129.91	89.483	NaN	348.46	136.61	NaN	228.1	59.899	NaN
382.06	32.423	NaN	131.77	33.054	NaN	130.23	87.204	NaN	350.94	135.86	NaN	227.08	64.477	NaN
383.65	32.521	NaN	133.44	32.016	NaN	132.44	85.463	NaN	352.99	135.48	NaN	226.53	67.797	NaN
385.37	32.478	NaN	134.92	30.736	NaN	133.84	84.872	NaN	356.64	134.77	NaN	225.83	70.875	NaN
386.51	32.478	NaN	135.93	29.951	NaN	136.08	83.366	NaN	359.1	134.68	NaN	225.13	74.085	NaN
387.9	32.479	NaN	137.19	29.025	NaN	138.59	81.569	NaN	361.06	134.66	NaN	222.45	79.745	NaN
